#PIXEL  #BOARD  #CHANNEL  #MACROCELL L2  #ALL MACROCELLS  #ATTENUATION
423        2        25        2        2,0,0        8.735729
150        3        25        19        19,20,0        9.492794
571        3        20        4        4,0,0        11.561104
184        5        31        11        10,11,0        8.195183
240        5        16        8        5,8,0        8.724014
67        6        12        22        21,22,0        10.785824
346        6        31        14        13,14,0        11.441633
340        7        13        25        25,26,0        11.158255
27        9        10        24        16,24,0        3.488374
37        10        2        37        34,37,0        10.093130
553        11        16        41        41,0,0        9.928356
309        12        15        32        29,32,0        10.659327
315        12        1        43        40,43,0        10.065601
54        13        22        35        33,35,0        8.376493
162        13        10        46        44,46,0        9.827234
172        14        26        39        38,39,0        10.161045
268        14        20        50        48,50,0        10.521656
469        15        23        51        51,0,0        10.405724
#Delay 1.500000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 1.643000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 1.786000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    24    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    24    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 1.929000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 2.072000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 2.215000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 2.358000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 2.501000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 2.644000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 2.787000    0    25    0    25    25    0    0    25    0    25    25    0    25    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    25    0    25    0    25    0    25    25    0    0    0    0    
#Delay 2.930000    0    26    0    26    26    0    0    26    0    26    26    0    26    26    0    26    0    0    26    26    26    26    0    26    25    26    0    0    26    0    0    26    26    26    26    0    26    26    26    26    26    0    26    26    0    26    0    26    0    26    26    0    0    0    0    
#Delay 3.073000    0    25    0    25    24    0    0    24    0    25    25    0    24    25    0    25    0    0    25    25    25    25    0    25    25    25    0    0    25    0    0    25    25    25    25    0    25    25    25    25    25    0    25    24    0    24    0    25    0    25    25    0    0    0    0    
#Delay 3.216000    0    23    0    23    25    0    0    25    0    22    25    0    23    25    0    24    0    0    24    25    24    24    0    25    24    25    0    0    25    0    0    25    23    25    23    0    25    25    23    23    24    0    23    25    0    23    0    25    0    25    24    0    0    0    0    
#Delay 3.359000    0    21    0    17    23    0    0    23    0    21    24    0    21    24    0    24    0    0    22    24    21    21    0    24    24    24    0    0    23    0    0    23    21    22    20    0    22    23    20    18    22    0    22    23    0    21    0    23    0    23    23    0    0    0    0    
#Delay 3.502000    0    23    0    17    19    0    0    19    0    20    24    0    16    23    0    21    0    0    20    23    18    19    0    22    20    24    0    0    24    0    0    15    15    22    15    0    23    24    18    16    18    0    18    23    0    18    0    20    0    20    23    0    0    0    0    
#Delay 3.645000    0    16    0    10    17    0    0    16    0    14    25    0    15    21    0    19    0    0    16    24    13    14    0    23    16    19    0    0    24    0    0    17    11    13    11    0    14    17    9    10    10    0    15    21    0    14    0    17    0    17    20    0    0    0    0    
#Delay 3.788000    0    15    0    6    9    0    0    9    0    10    25    0    11    15    0    18    0    0    12    20    11    13    0    20    13    17    0    0    22    0    0    12    13    12    10    0    13    16    8    8    9    0    10    17    0    14    0    13    0    10    16    0    0    0    0    
#Delay 3.931000    0    10    0    3    7    0    0    4    0    2    17    0    2    12    0    9    0    0    8    16    7    9    0    15    7    9    0    0    18    0    0    5    5    3    2    0    4    12    3    1    3    0    6    5    0    3    0    8    0    6    8    0    0    0    0    
#Delay 4.074000    0    4    0    1    3    0    0    2    0    0    12    0    0    8    0    3    0    0    3    13    2    2    0    7    3    9    0    0    15    0    0    1    0    3    0    0    4    3    0    1    1    0    3    2    0    1    0    2    0    1    2    0    0    0    0    
#Delay 4.217000    0    0    0    0    1    0    0    1    0    0    3    0    0    2    0    0    0    0    0    3    1    1    0    0    0    0    0    0    3    0    0    0    1    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
