#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
10    1.080000    14    
11    0.680000    0    
12    1.080000    2    
13    1.080000    0    
14    0.680000    0    
15    1.080000    13    
16    1.280000    0    
17    1.080000    2    
18    1.080000    0    
19    0.680000    0    
20    1.080000    3    
21    1.080000    0    
22    0.680000    0    
23    1.080000    2    
24    0.680000    0    
25    0.680000    0    
26    0.680000    0    
27    1.080000    2    
28    1.280000    0    
29    1.080000    9    
30    1.080000    0    
31    0.680000    0    
32    0.680000    0    
33    1.080000    3    
34    1.080000    4    
35    0.680000    0    
36    1.080000    6    
37    0.680000    0    
38    1.080000    0    
39    0.680000    0    
40    1.080000    5    
41    0.680000    0    
42    1.080000    3    
43    0.680000    0    
44    1.080000    2    
45    1.080000    5    
46    0.680000    0    
47    1.080000    0    
48    1.280000    0    
49    1.080000    5    
50    0.680000    0    
51    0.680000    0    
52    0.680000    0    
53    1.080000    2    
54    0.680000    0    
55    1.280000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.910000    2    
2    0.710000    0    
3    1.110000    1    
4    0.710000    0    
5    1.110000    2    
6    1.110000    0    
7    1.110000    0    
8    0.710000    0    
9    1.110000    0    
10    1.110000    5    
11    0.710000    0    
12    1.110000    1    
13    1.110000    0    
14    0.710000    0    
15    1.110000    5    
16    1.310000    0    
17    1.110000    2    
18    1.110000    0    
19    0.710000    0    
20    1.110000    1    
21    1.110000    0    
22    0.710000    0    
23    1.110000    3    
24    0.710000    0    
25    0.710000    0    
26    0.710000    0    
27    1.110000    1    
28    1.310000    0    
29    1.110000    6    
30    1.110000    0    
31    0.710000    0    
32    0.710000    0    
33    1.110000    1    
34    1.110000    1    
35    0.710000    0    
36    1.110000    3    
37    0.710000    0    
38    1.110000    0    
39    0.710000    0    
40    1.110000    2    
41    0.710000    0    
42    1.110000    1    
43    0.710000    0    
44    1.110000    0    
45    1.110000    1    
46    0.710000    0    
47    1.110000    0    
48    1.310000    0    
49    1.110000    2    
50    0.710000    0    
51    0.710000    0    
52    0.710000    0    
53    1.110000    0    
54    0.710000    0    
55    1.310000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.940000    0    
2    0.740000    0    
3    1.140000    1    
4    0.740000    0    
5    1.140000    0    
6    1.140000    0    
7    1.140000    1    
8    0.740000    0    
9    1.140000    0    
10    1.140000    3    
11    0.740000    0    
12    1.140000    0    
13    1.140000    0    
14    0.740000    0    
15    1.140000    2    
16    1.340000    0    
17    1.140000    0    
18    1.140000    0    
19    0.740000    0    
20    1.140000    1    
21    1.140000    0    
22    0.740000    0    
23    1.140000    0    
24    0.740000    0    
25    0.740000    0    
26    0.740000    0    
27    1.140000    1    
28    1.340000    0    
29    1.140000    7    
30    1.140000    0    
31    0.740000    0    
32    0.740000    0    
33    1.140000    1    
34    1.140000    0    
35    0.740000    0    
36    1.140000    5    
37    0.740000    0    
38    1.140000    0    
39    0.740000    0    
40    1.140000    3    
41    0.740000    0    
42    1.140000    0    
43    0.740000    0    
44    1.140000    0    
45    1.140000    0    
46    0.740000    0    
47    1.140000    0    
48    1.340000    0    
49    1.140000    3    
50    0.740000    0    
51    0.740000    0    
52    0.740000    0    
53    1.140000    0    
54    0.740000    0    
55    1.340000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.970000    0    
2    0.770000    0    
3    1.170000    2    
4    0.770000    0    
5    1.170000    0    
6    1.170000    0    
7    1.170000    0    
8    0.770000    0    
9    1.170000    0    
10    1.170000    1    
11    0.770000    0    
12    1.170000    0    
13    1.170000    0    
14    0.770000    0    
15    1.170000    1    
16    1.370000    0    
17    1.170000    0    
18    1.170000    0    
19    0.770000    0    
20    1.170000    0    
21    1.170000    0    
22    0.770000    0    
23    1.170000    0    
24    0.770000    0    
25    0.770000    0    
26    0.770000    0    
27    1.170000    0    
28    1.370000    0    
29    1.170000    0    
30    1.170000    0    
31    0.770000    0    
32    0.770000    0    
33    1.170000    0    
34    1.170000    0    
35    0.770000    0    
36    1.170000    0    
37    0.770000    0    
38    1.170000    0    
39    0.770000    0    
40    1.170000    0    
41    0.770000    0    
42    1.170000    0    
43    0.770000    0    
44    1.170000    0    
45    1.170000    0    
46    0.770000    0    
47    1.170000    0    
48    1.370000    0    
49    1.170000    0    
50    0.770000    0    
51    0.770000    0    
52    0.770000    0    
53    1.170000    0    
54    0.770000    0    
55    1.370000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    1.000000    0    
2    0.800000    0    
3    1.200000    0    
4    0.800000    0    
5    1.200000    0    
6    1.200000    0    
7    1.200000    0    
8    0.800000    0    
9    1.200000    0    
10    1.200000    1    
11    0.800000    0    
12    1.200000    0    
13    1.200000    0    
14    0.800000    0    
15    1.200000    1    
16    1.400000    0    
17    1.200000    0    
18    1.200000    0    
19    0.800000    0    
20    1.200000    0    
21    1.200000    0    
22    0.800000    0    
23    1.200000    0    
24    0.800000    0    
25    0.800000    0    
26    0.800000    0    
27    1.200000    0    
28    1.400000    0    
29    1.200000    0    
30    1.200000    0    
31    0.800000    0    
32    0.800000    0    
33    1.200000    1    
34    1.200000    0    
35    0.800000    0    
36    1.200000    0    
37    0.800000    0    
38    1.200000    0    
39    0.800000    0    
40    1.200000    0    
41    0.800000    0    
42    1.200000    1    
43    0.800000    0    
44    1.200000    0    
45    1.200000    0    
46    0.800000    0    
47    1.200000    0    
48    1.400000    0    
49    1.200000    0    
50    0.800000    0    
51    0.800000    0    
52    0.800000    0    
53    1.200000    0    
54    0.800000    0    
55    1.400000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    1.030000    0    
2    0.830000    0    
3    1.230000    0    
4    0.830000    0    
5    1.230000    0    
6    1.230000    0    
7    1.230000    0    
8    0.830000    0    
