#Macrocell     #Threshold [V]
5          1911764.000000
6          2166700.000000
7          792682.000000
8          5000000.000000
9          1857142.000000
10          4642857.000000
11          3421052.000000
12          2500000.000000
13          2600000.000000
14          2407444.000000
15          5416750.000000
16          3421052.000000
17          2954590.000000
18          2600000.000000
19          2826130.000000
20          4062500.000000
21          3095238.000000
22          3421052.000000
23          3250000.000000
24          5000000.000000
25          3250000.000000
26          5000000.000000
27          2321464.000000
28          4642857.000000
29          4642857.000000
30          4333333.000000
31          4643000.000000
32          5416666.000000
33          1666666.000000
34          6500000.000000
35          3823529.000000
36          5000000.000000
37          4062500.000000
38          3421052.000000
39          2954545.000000
40          2600000.000000
41          3823529.000000
42          2096774.000000
43          3611111.000000
44          2407444.000000
45          3611166.000000
46          2600040.000000
47          2954545.000000
48          4062500.000000
49          4333333.000000
50          3095238.000000
51          3421052.000000
52          1274509.000000
53          1383000.000000
54          2500000.000000
55          1805555.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.112202
2          0.112202
3          0.112202
4          0.112202
5          0.112202
6          0.112202
7          0.112202
8          0.112202
9          0.112202
10          0.112202
11          0.112202
12          0.112202
13          0.112202
14          0.112202
15          0.112202
16          0.112202
17          0.112202
18          0.112202
19          0.112202
20          0.112202
21          0.112202
22          0.112202
23          0.112202
24          0.112202
25          0.112202
26          0.112202
27          0.112202
28          0.112202
29          0.112202
30          0.112202
31          0.112202
32          0.112202
33          0.112202
34          0.112202
35          0.112202
36          0.112202
37          0.112202
38          0.112202
39          0.112202
40          0.112202
41          0.112202
42          0.112202
43          0.112202
44          0.112202
45          0.112202
46          0.112202
47          0.112202
48          0.112202
49          0.112202
50          0.112202
51          0.112202
52          0.112202
53          0.112202
54          0.112202
55          0.112202
#Macrocell     #Rates [Hz]
1          228070.000000
2          228070.000000
3          256916.000000
4          1805555.000000
5          722222.000000
6          833333.000000
7          267489.000000
8          2166666.000000
9          670103.000000
10          2031250.000000
11          1413043.000000
12          984848.000000
13          1031746.000000
14          878378.000000
15          2321428.000000
16          1413043.000000
17          1203703.000000
18          1031746.000000
19          1101694.000000
20          1857142.000000
21          1274509.000000
22          1413043.000000
23          1354166.000000
24          2321428.000000
25          32768000.000000
26          2096774.000000
27          844155.000000
28          0.000000
29          2031250.000000
30          1911764.000000
31          2096774.000000
32          2407407.000000
33          607476.000000
34          3250000.000000
35          1547619.000000
36          2321428.000000
37          1756756.000000
38          1382978.000000
39          0.000000
40          1015625.000000
41          1625000.000000
42          773809.000000
43          1547619.000000
44          890410.000000
45          1444444.000000
46          1015625.000000
47          1101694.000000
48          1756756.000000
49          2147483648.000000
50          1300000.000000
51          1413043.000000
52          442176.000000
53          481481.000000
54          942028.000000
55          619047.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.133352
2          0.133352
3          0.133352
4          0.133352
5          0.133352
6          0.133352
7          0.133352
8          0.133352
9          0.133352
10          0.133352
11          0.133352
12          0.133352
13          0.133352
14          0.133352
15          0.133352
16          0.133352
17          0.133352
18          0.133352
19          0.133352
20          0.133352
21          0.133352
22          0.133352
23          0.133352
24          0.133352
25          0.133352
26          0.133352
27          0.133352
28          0.133352
29          0.133352
30          0.133352
31          0.133352
32          0.133352
33          0.133352
34          0.133352
35          0.133352
36          0.133352
37          0.133352
38          0.133352
39          0.133352
40          0.133352
41          0.133352
42          0.133352
43          0.133352
44          0.133352
45          0.133352
46          0.133352
47          0.133352
48          0.133352
49          0.133352
50          0.133352
51          0.133352
52          0.133352
53          0.133352
54          0.133352
55          0.133352
#Macrocell     #Rates [Hz]
1          56217.000000
2          56217.000000
3          61765.000000
4          590909.000000
5          253906.000000
6          238970.000000
7          68565.000000
8          706521.000000
9          189504.000000
10          663265.000000
11          445205.000000
12          288888.000000
13          315533.000000
14          245283.000000
15          764705.000000
16          424836.000000
17          369318.000000
18          328282.000000
19          321782.000000
20          643564.000000
21          401234.000000
22          442176.000000
23          416666.000000
24          833333.000000
25          433333.000000
26          637254.000000
27          230496.000000
28          698924.000000
29          643564.000000
30          613207.000000
31          677083.000000
32          792682.000000
33          171957.000000
34          1274509.000000
35          457746.000000
36          833333.000000
37          580357.000000
38          419354.000000
39          373563.000000
40          294117.000000
41          532786.000000
42          220338.000000
43          500000.000000
44          261044.000000
45          448275.000000
46          295454.000000
47          321782.000000
48          532786.000000
49          541666.000000
50          427631.000000
51          439189.000000
52          117540.000000
53          128968.000000
54          268595.000000
55          158536.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.158489
2          0.158489
3          0.158489
4          0.158489
5          0.158489
6          0.158489
7          0.158489
8          0.158489
9          0.158489
10          0.158489
11          0.158489
12          0.158489
13          0.158489
14          0.158489
15          0.158489
16          0.158489
17          0.158489
18          0.158489
19          0.158489
20          0.158489
21          0.158489
22          0.158489
23          0.158489
24          0.158489
25          0.158489
26          0.158489
27          0.158489
28          0.158489
29          0.158489
30          0.158489
31          0.158489
32          0.158489
33          0.158489
34          0.158489
35          0.158489
36          0.158489
37          0.158489
38          0.158489
39          0.158489
40          0.158489
41          0.158489
42          0.158489
43          0.158489
44          0.158489
45          0.158489
46          0.158489
47          0.158489
48          0.158489
49          0.158489
50          0.158489
51          0.158489
52          0.158489
53          0.158489
54          0.158489
55          0.158489
#Macrocell     #Rates [Hz]
1          10671.000000
2          10671.000000
3          11154.000000
4          160098.000000
5          49930.000000
6          54001.000000
7          13503.000000
8          191740.000000
9          41244.000000
10          185714.000000
11          110544.000000
12          67010.000000
13          77290.000000
14          53832.000000
15          200617.000000
16          100619.000000
17          90782.000000
18          80049.000000
19          75669.000000
20          190058.000000
21          100154.000000
22          109797.000000
23          101246.000000
24          239856.000000
25          109427.000000
26          158536.000000
27          49734.000000
28          184659.000000
29          163316.000000
30          159313.000000
31          172872.000000
32          210355.000000
33          37197.000000
34          436248.000000
35          107438.000000
36          252918.000000
37          157384.000000
38          101404.000000
39          95729.000000
40          65856.000000
41          146726.000000
42          49800.000000
43          128712.000000
44          59742.000000
45          109797.000000
46          67637.000000
47          75057.000000
48          137130.000000
49          131048.000000
50          118181.000000
51          113438.000000
52          23820.000000
53          27431.000000
54          61865.000000
55          32327.000000
%56          0.000000
#Macrocell     #Rates [Hz]
1          10617.000000
2          10617.000000
3          11386.000000
4          159313.000000
5          49358.000000
6          53465.000000
7          13255.000000
8          190058.000000
9          40831.000000
10          182584.000000
11          112262.000000
12          67079.000000
13          76923.000000
14          53816.000000
15          200000.000000
16          101088.000000
17          91292.000000
18          79559.000000
19          75318.000000
20          183615.000000
21          100619.000000
22          110732.000000
23          102685.000000
24          238970.000000
25          111301.000000
26          2147483648.000000
27          49962.000000
28          185185.000000
29          163316.000000
30          160098.000000
31          173796.000000
32          211726.000000
33          36604.000000
34          442176.000000
35          107438.000000
36          252918.000000
37          153301.000000
38          101404.000000
39          95168.000000
40          65856.000000
41          146067.000000
42          50206.000000
43          127450.000000
44          60149.000000
45          111111.000000
46          68421.000000
47          74116.000000
48          137130.000000
49          132924.000000
50          117117.000000
51          112651.000000
52          23581.000000
53          27462.000000
54          61288.000000
55          32309.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.188365
2          0.188365
3          0.188365
4          0.188365
5          0.188365
6          0.188365
7          0.188365
8          0.188365
9          0.188365
10          0.188365
11          0.188365
12          0.188365
13          0.188365
14          0.188365
15          0.188365
16          0.188365
17          0.188365
18          0.188365
19          0.188365
20          0.188365
21          0.188365
22          0.188365
23          0.188365
24          0.188365
25          0.188365
26          0.188365
27          0.188365
28          0.188365
29          0.188365
30          0.188365
31          0.188365
32          0.188365
33          0.188365
34          0.188365
35          0.188365
36          0.188365
37          0.188365
38          0.188365
39          0.188365
40          0.188365
41          0.188365
42          0.188365
43          0.188365
44          0.188365
45          0.188365
46          0.188365
47          0.188365
48          0.188365
49          0.188365
50          0.188365
51          0.188365
52          0.188365
53          0.188365
54          0.188365
55          0.188365
#Macrocell     #Rates [Hz]
1          1234.000000
2          1234.000000
3          1269.000000
4          28476.000000
5          7521.000000
6          8011.000000
7          1568.000000
8          32245.000000
9          5526.000000
10          32744.000000
11          17533.000000
12          9702.000000
13          11853.000000
14          7293.000000
15          34656.000000
16          14997.000000
17          14150.000000
18          12447.000000
19          11190.000000
20          36975.000000
21          15906.000000
22          17444.000000
23          15796.000000
24          44286.000000
25          17341.000000
26          24174.000000
27          6555.000000
28          31598.000000
29          26511.000000
30          26506.000000
31          28340.000000
32          36435.000000
33          5040.000000
34          129224.000000
35          15544.000000
36          66326.000000
37          26568.000000
38          15123.000000
39          15181.000000
40          9338.000000
41          26303.000000
42          7049.000000
43          20778.000000
44          8232.000000
45          16897.000000
46          9906.000000
47          10934.000000
48          22237.000000
49          20168.000000
50          20857.000000
51          19081.000000
52          3034.000000
53          3513.000000
54          8817.000000
55          4017.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.223872
2          0.223872
3          0.223872
4          0.223872
5          0.223872
6          0.223872
7          0.223872
8          0.223872
9          0.223872
10          0.223872
11          0.223872
12          0.223872
13          0.223872
14          0.223872
15          0.223872
16          0.223872
17          0.223872
18          0.223872
19          0.223872
20          0.223872
21          0.223872
22          0.223872
23          0.223872
24          0.223872
25          0.223872
26          0.223872
27          0.223872
28          0.223872
29          0.223872
30          0.223872
31          0.223872
32          0.223872
33          0.223872
34          0.223872
35          0.223872
36          0.223872
37          0.223872
38          0.223872
39          0.223872
40          0.223872
41          0.223872
42          0.223872
43          0.223872
44          0.223872
45          0.223872
46          0.223872
47          0.223872
48          0.223872
49          0.223872
50          0.223872
51          0.223872
52          0.223872
53          0.223872
54          0.223872
55          0.223872
#Macrocell     #Rates [Hz]
1          145.000000
2          145.000000
3          123.000000
4          4578.000000
5          834.000000
6          890.000000
7          175.000000
8          3864.000000
9          504.000000
10          4559.000000
11          1798.000000
12          1020.000000
13          1200.000000
14          608.000000
15          4189.000000
16          1400.000000
17          1400.000000
18          1315.000000
19          1019.000000
20          7009.000000
21          1608.000000
22          1759.000000
23          1578.000000
24          5422.000000
25          1728.000000
26          2364.000000
27          584.000000
28          3622.000000
29          2652.000000
30          3035.000000
31          3063.000000
32          4029.000000
33          519.000000
34          38134.000000
35          1529.000000
36          19577.000000
37          3147.000000
38          1407.000000
39          1726.000000
40          850.000000
41          4513.000000
42          648.000000
43          2365.000000
44          765.000000
45          1735.000000
46          895.000000
47          1144.000000
48          2363.000000
49          1928.000000
50          2905.000000
51          2644.000000
52          283.000000
53          360.000000
54          863.000000
55          322.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.266072
2          0.266072
3          0.266072
4          0.266072
5          0.266072
6          0.266072
7          0.266072
8          0.266072
9          0.266072
10          0.266072
11          0.266072
12          0.266072
13          0.266072
14          0.266072
15          0.266072
16          0.266072
17          0.266072
18          0.266072
19          0.266072
20          0.266072
21          0.266072
22          0.266072
23          0.266072
24          0.266072
25          0.266072
26          0.266072
27          0.266072
28          0.266072
29          0.266072
30          0.266072
31          0.266072
32          0.266072
33          0.266072
34          0.266072
35          0.266072
36          0.266072
37          0.266072
38          0.266072
39          0.266072
40          0.266072
41          0.266072
42          0.266072
43          0.266072
44          0.266072
45          0.266072
46          0.266072
47          0.266072
48          0.266072
49          0.266072
50          0.266072
51          0.266072
52          0.266072
53          0.266072
54          0.266072
55          0.266072
#Macrocell     #Rates [Hz]
1          48.000000
2          48.000000
3          41.000000
4          878.000000
5          105.000000
6          85.000000
7          74.000000
8          338.000000
9          68.000000
10          760.000000
11          142.000000
12          101.000000
13          116.000000
14          61.000000
15          445.000000
16          105.000000
17          123.000000
18          132.000000
19          98.000000
20          2124.000000
21          147.000000
22          123.000000
23          119.000000
24          446.000000
25          140.000000
26          171.000000
27          62.000000
28          262.000000
29          221.000000
30          273.000000
31          221.000000
32          260.000000
33          76.000000
34          8674.000000
35          105.000000
36          5185.000000
37          288.000000
38          117.000000
39          147.000000
40          84.000000
41          1106.000000
42          90.000000
43          176.000000
44          111.000000
45          117.000000
46          81.000000
47          114.000000
48          164.000000
49          141.000000
50          332.000000
51          369.000000
52          48.000000
53          55.000000
54          84.000000
55          48.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.316228
2          0.316228
3          0.316228
4          0.316228
5          0.316228
6          0.316228
7          0.316228
8          0.316228
9          0.316228
10          0.316228
11          0.316228
12          0.316228
13          0.316228
14          0.316228
15          0.316228
16          0.316228
17          0.316228
18          0.316228
19          0.316228
20          0.316228
21          0.316228
22          0.316228
23          0.316228
24          0.316228
25          0.316228
26          0.316228
27          0.316228
28          0.316228
29          0.316228
30          0.316228
31          0.316228
32          0.316228
33          0.316228
34          0.316228
35          0.316228
36          0.316228
37          0.316228
38          0.316228
39          0.316228
40          0.316228
41          0.316228
42          0.316228
43          0.316228
44          0.316228
45          0.316228
46          0.316228
47          0.316228
48          0.316228
49          0.316228
50          0.316228
51          0.316228
52          0.316228
53          0.316228
54          0.316228
55          0.316228
#Macrocell     #Rates [Hz]
1          40.000000
2          40.000000
3          35.000000
4          124.000000
5          38.000000
6          41.000000
7          63.000000
8          42.000000
9          42.000000
10          129.000000
11          38.000000
12          36.000000
13          40.000000
14          38.000000
15          57.000000
16          34.000000
17          42.000000
18          62.000000
19          41.000000
20          523.000000
21          43.000000
22          38.000000
23          45.000000
24          61.000000
25          41.000000
26          50.000000
27          40.000000
28          43.000000
29          44.000000
30          65.000000
31          44.000000
32          51.000000
33          37.000000
34          990.000000
35          43.000000
36          598.000000
37          76.000000
38          41.000000
39          42.000000
40          40.000000
41          185.000000
42          38.000000
43          44.000000
44          68.000000
45          47.000000
46          40.000000
47          39.000000
48          43.000000
49          42.000000
50          85.000000
51          54.000000
52          37.000000
53          42.000000
54          40.000000
55          34.000000
%56          0.000000
#Macrocell     #Rates [Hz]
1          39.000000
2          39.000000
3          34.000000
4          106.000000
5          39.000000
6          37.000000
7          62.000000
8          52.000000
9          37.000000
10          145.000000
11          41.000000
12          33.000000
13          38.000000
14          41.000000
15          60.000000
16          37.000000
17          39.000000
18          59.000000
19          40.000000
20          473.000000
21          44.000000
22          35.000000
23          36.000000
24          63.000000
25          44.000000
26          36.000000
27          36.000000
28          47.000000
29          49.000000
30          69.000000
31          37.000000
32          55.000000
33          38.000000
34          975.000000
35          36.000000
36          650.000000
37          75.000000
38          39.000000
39          36.000000
40          31.000000
41          186.000000
42          35.000000
43          37.000000
44          66.000000
45          36.000000
46          37.000000
47          49.000000
48          42.000000
49          36.000000
50          85.000000
51          54.000000
52          27.000000
53          37.000000
54          38.000000
55          28.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.375837
2          0.375837
3          0.375837
4          0.375837
5          0.375837
6          0.375837
7          0.375837
8          0.375837
9          0.375837
10          0.375837
11          0.375837
12          0.375837
13          0.375837
14          0.375837
15          0.375837
16          0.375837
17          0.375837
18          0.375837
19          0.375837
20          0.375837
21          0.375837
22          0.375837
23          0.375837
24          0.375837
25          0.375837
26          0.375837
27          0.375837
28          0.375837
29          0.375837
30          0.375837
31          0.375837
32          0.375837
33          0.375837
34          0.375837
35          0.375837
36          0.375837
37          0.375837
38          0.375837
39          0.375837
40          0.375837
41          0.375837
42          0.375837
43          0.375837
44          0.375837
45          0.375837
46          0.375837
47          0.375837
48          0.375837
49          0.375837
50          0.375837
51          0.375837
52          0.375837
53          0.375837
54          0.375837
55          0.375837
#Macrocell     #Rates [Hz]
1          34.000000
2          34.000000
3          35.000000
4          39.000000
5          38.000000
6          38.000000
7          57.000000
8          37.000000
9          32.000000
10          62.000000
11          39.000000
12          36.000000
13          36.000000
14          32.000000
15          42.000000
16          42.000000
17          38.000000
18          49.000000
19          31.000000
20          98.000000
21          35.000000
22          40.000000
23          42.000000
24          37.000000
25          39.000000
26          35.000000
27          31.000000
28          35.000000
29          38.000000
30          66.000000
31          36.000000
32          33.000000
33          34.000000
34          72.000000
35          37.000000
36          58.000000
37          68.000000
38          38.000000
39          34.000000
40          38.000000
41          51.000000
42          29.000000
43          37.000000
44          60.000000
45          39.000000
46          40.000000
47          35.000000
48          35.000000
49          44.000000
50          61.000000
51          36.000000
52          33.000000
53          36.000000
54          31.000000
55          30.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.446684
2          0.446684
3          0.446684
4          0.446684
5          0.446684
6          0.446684
7          0.446684
8          0.446684
9          0.446684
10          0.446684
11          0.446684
12          0.446684
13          0.446684
14          0.446684
15          0.446684
16          0.446684
17          0.446684
18          0.446684
19          0.446684
20          0.446684
21          0.446684
22          0.446684
23          0.446684
24          0.446684
25          0.446684
26          0.446684
27          0.446684
28          0.446684
29          0.446684
30          0.446684
31          0.446684
32          0.446684
33          0.446684
34          0.446684
35          0.446684
36          0.446684
37          0.446684
38          0.446684
39          0.446684
40          0.446684
41          0.446684
42          0.446684
43          0.446684
44          0.446684
45          0.446684
46          0.446684
47          0.446684
48          0.446684
49          0.446684
50          0.446684
51          0.446684
52          0.446684
53          0.446684
54          0.446684
55          0.446684
#Macrocell     #Rates [Hz]
1          28.000000
2          28.000000
3          28.000000
4          34.000000
5          35.000000
6          29.000000
7          50.000000
8          37.000000
9          31.000000
10          58.000000
11          34.000000
12          28.000000
13          31.000000
14          33.000000
15          32.000000
16          31.000000
17          33.000000
18          41.000000
19          31.000000
20          53.000000
21          32.000000
22          31.000000
23          31.000000
24          32.000000
25          32.000000
26          35.000000
27          31.000000
28          29.000000
29          35.000000
30          56.000000
31          33.000000
32          33.000000
33          31.000000
34          35.000000
35          36.000000
36          33.000000
37          58.000000
38          36.000000
39          34.000000
40          36.000000
41          34.000000
42          32.000000
43          34.000000
44          52.000000
45          35.000000
46          33.000000
47          29.000000
48          37.000000
49          38.000000
50          46.000000
51          33.000000
52          37.000000
53          30.000000
54          36.000000
55          35.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.530884
2          0.530884
3          0.530884
4          0.530884
5          0.530884
6          0.530884
7          0.530884
8          0.530884
9          0.530884
10          0.530884
11          0.530884
12          0.530884
13          0.530884
14          0.530884
15          0.530884
16          0.530884
17          0.530884
18          0.530884
19          0.530884
20          0.530884
21          0.530884
22          0.530884
23          0.530884
24          0.530884
25          0.530884
26          0.530884
27          0.530884
28          0.530884
29          0.530884
30          0.530884
31          0.530884
32          0.530884
33          0.530884
34          0.530884
35          0.530884
36          0.530884
37          0.530884
38          0.530884
39          0.530884
40          0.530884
41          0.530884
42          0.530884
43          0.530884
44          0.530884
45          0.530884
46          0.530884
47          0.530884
48          0.530884
49          0.530884
50          0.530884
51          0.530884
52          0.530884
53          0.530884
54          0.530884
55          0.530884
#Macrocell     #Rates [Hz]
1          34.000000
2          34.000000
3          29.000000
4          31.000000
5          31.000000
6          32.000000
7          36.000000
8          34.000000
9          34.000000
10          58.000000
11          33.000000
12          29.000000
13          32.000000
14          33.000000
15          34.000000
16          30.000000
17          30.000000
18          31.000000
19          34.000000
20          42.000000
21          32.000000
22          33.000000
23          31.000000
24          31.000000
25          33.000000
26          32.000000
27          30.000000
28          32.000000
29          33.000000
30          46.000000
31          32.000000
32          34.000000
33          29.000000
34          35.000000
35          31.000000
36          37.000000
37          52.000000
38          34.000000
39          30.000000
40          31.000000
41          35.000000
42          30.000000
43          38.000000
44          46.000000
45          33.000000
46          30.000000
47          36.000000
48          29.000000
49          29.000000
50          40.000000
51          29.000000
52          28.000000
53          31.000000
54          31.000000
55          26.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.630957
2          0.630957
3          0.630957
4          0.630957
5          0.630957
6          0.630957
7          0.630957
8          0.630957
9          0.630957
10          0.630957
11          0.630957
12          0.630957
13          0.630957
14          0.630957
15          0.630957
16          0.630957
17          0.630957
18          0.630957
19          0.630957
20          0.630957
21          0.630957
22          0.630957
23          0.630957
24          0.630957
25          0.630957
26          0.630957
27          0.630957
28          0.630957
29          0.630957
30          0.630957
31          0.630957
32          0.630957
33          0.630957
34          0.630957
35          0.630957
36          0.630957
37          0.630957
38          0.630957
39          0.630957
40          0.630957
41          0.630957
42          0.630957
43          0.630957
44          0.630957
45          0.630957
46          0.630957
47          0.630957
48          0.630957
49          0.630957
50          0.630957
51          0.630957
52          0.630957
53          0.630957
54          0.630957
55          0.630957
#Macrocell     #Rates [Hz]
1          29.000000
2          29.000000
3          27.000000
4          29.000000
5          27.000000
6          28.000000
7          32.000000
8          36.000000
9          26.000000
10          54.000000
11          29.000000
12          29.000000
13          30.000000
14          33.000000
15          34.000000
16          27.000000
17          29.000000
18          32.000000
19          32.000000
20          35.000000
21          30.000000
22          28.000000
23          26.000000
24          29.000000
25          30.000000
26          26.000000
27          28.000000
28          31.000000
29          28.000000
30          30.000000
31          26.000000
32          31.000000
33          27.000000
34          32.000000
35          27.000000
36          32.000000
37          43.000000
38          29.000000
39          27.000000
40          28.000000
41          31.000000
42          31.000000
43          28.000000
44          33.000000
45          27.000000
46          29.000000
47          29.000000
48          31.000000
49          29.000000
50          32.000000
51          27.000000
52          27.000000
53          27.000000
54          28.000000
55          27.000000
%56          0.000000
#Macrocell     #Rates [Hz]
1          30.000000
2          30.000000
3          30.000000
4          36.000000
5          32.000000
6          36.000000
7          28.000000
8          37.000000
9          29.000000
10          53.000000
11          37.000000
12          36.000000
13          34.000000
14          30.000000
15          39.000000
16          32.000000
17          29.000000
18          26.000000
19          30.000000
20          32.000000
21          35.000000
22          31.000000
23          29.000000
24          30.000000
25          32.000000
26          28.000000
27          27.000000
28          34.000000
29          30.000000
30          39.000000
31          29.000000
32          29.000000
33          28.000000
34          30.000000
35          27.000000
36          29.000000
37          44.000000
38          28.000000
39          28.000000
40          30.000000
41          30.000000
42          27.000000
43          29.000000
44          36.000000
45          30.000000
46          29.000000
47          29.000000
48          28.000000
49          30.000000
50          35.000000
51          32.000000
52          29.000000
53          26.000000
54          30.000000
55          28.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.749894
2          0.749894
3          0.749894
4          0.749894
5          0.749894
6          0.749894
7          0.749894
8          0.749894
9          0.749894
10          0.749894
11          0.749894
12          0.749894
13          0.749894
14          0.749894
15          0.749894
16          0.749894
17          0.749894
18          0.749894
19          0.749894
20          0.749894
21          0.749894
22          0.749894
23          0.749894
24          0.749894
25          0.749894
26          0.749894
27          0.749894
28          0.749894
29          0.749894
30          0.749894
31          0.749894
32          0.749894
33          0.749894
34          0.749894
35          0.749894
36          0.749894
37          0.749894
38          0.749894
39          0.749894
40          0.749894
41          0.749894
42          0.749894
43          0.749894
44          0.749894
45          0.749894
46          0.749894
47          0.749894
48          0.749894
49          0.749894
50          0.749894
51          0.749894
52          0.749894
53          0.749894
54          0.749894
55          0.749894
#Macrocell     #Rates [Hz]
1          25.000000
2          25.000000
3          26.000000
4          29.000000
5          26.000000
6          29.000000
7          26.000000
8          26.000000
9          27.000000
10          44.000000
11          26.000000
12          27.000000
13          27.000000
14          27.000000
15          26.000000
16          27.000000
17          27.000000
18          25.000000
19          28.000000
20          27.000000
21          31.000000
22          27.000000
23          27.000000
24          29.000000
25          33.000000
26          33.000000
27          28.000000
28          29.000000
29          30.000000
30          26.000000
31          26.000000
32          36.000000
33          29.000000
34          34.000000
35          29.000000
36          29.000000
37          31.000000
38          39.000000
39          26.000000
40          31.000000
41          28.000000
42          27.000000
43          30.000000
44          27.000000
45          34.000000
46          34.000000
47          28.000000
48          32.000000
49          30.000000
50          29.000000
51          32.000000
52          26.000000
53          26.000000
54          28.000000
55          29.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          0.891251
2          0.891251
3          0.891251
4          0.891251
5          0.891251
6          0.891251
7          0.891251
8          0.891251
9          0.891251
10          0.891251
11          0.891251
12          0.891251
13          0.891251
14          0.891251
15          0.891251
16          0.891251
17          0.891251
18          0.891251
19          0.891251
20          0.891251
21          0.891251
22          0.891251
23          0.891251
24          0.891251
25          0.891251
26          0.891251
27          0.891251
28          0.891251
29          0.891251
30          0.891251
31          0.891251
32          0.891251
33          0.891251
34          0.891251
35          0.891251
36          0.891251
37          0.891251
38          0.891251
39          0.891251
40          0.891251
41          0.891251
42          0.891251
43          0.891251
44          0.891251
45          0.891251
46          0.891251
47          0.891251
48          0.891251
49          0.891251
50          0.891251
51          0.891251
52          0.891251
53          0.891251
54          0.891251
55          0.891251
#Macrocell     #Rates [Hz]
1          26.000000
2          26.000000
3          26.000000
4          29.000000
5          26.000000
6          29.000000
7          26.000000
8          26.000000
9          27.000000
10          29.000000
11          26.000000
12          27.000000
13          28.000000
14          25.000000
15          26.000000
16          26.000000
17          26.000000
18          26.000000
19          25.000000
20          30.000000
21          30.000000
22          25.000000
23          26.000000
24          27.000000
25          26.000000
26          28.000000
27          26.000000
28          26.000000
29          29.000000
30          26.000000
31          27.000000
32          30.000000
33          26.000000
34          28.000000
35          27.000000
36          27.000000
37          27.000000
38          29.000000
39          27.000000
40          28.000000
41          27.000000
42          26.000000
43          28.000000
44          25.000000
45          27.000000
46          28.000000
47          27.000000
48          26.000000
49          26.000000
50          27.000000
51          26.000000
52          26.000000
53          26.000000
54          27.000000
55          27.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          1.059254
2          1.059254
3          1.059254
4          1.059254
5          1.059254
6          1.059254
7          1.059254
8          1.059254
9          1.059254
10          1.059254
11          1.059254
12          1.059254
13          1.059254
14          1.059254
15          1.059254
16          1.059254
17          1.059254
18          1.059254
19          1.059254
20          1.059254
21          1.059254
22          1.059254
23          1.059254
24          1.059254
25          1.059254
26          1.059254
27          1.059254
28          1.059254
29          1.059254
30          1.059254
31          1.059254
32          1.059254
33          1.059254
34          1.059254
35          1.059254
36          1.059254
37          1.059254
38          1.059254
39          1.059254
40          1.059254
41          1.059254
42          1.059254
43          1.059254
44          1.059254
45          1.059254
46          1.059254
47          1.059254
48          1.059254
49          1.059254
50          1.059254
51          1.059254
52          1.059254
53          1.059254
54          1.059254
55          1.059254
#Macrocell     #Rates [Hz]
1          25.000000
2          25.000000
3          25.000000
4          25.000000
5          25.000000
6          25.000000
7          25.000000
8          26.000000
9          25.000000
10          28.000000
11          25.000000
12          26.000000
13          25.000000
14          25.000000
15          26.000000
16          25.000000
17          25.000000
18          25.000000
19          28.000000
20          27.000000
21          26.000000
22          28.000000
23          25.000000
24          26.000000
25          25.000000
26          26.000000
27          26.000000
28          25.000000
29          25.000000
30          26.000000
31          26.000000
32          27.000000
33          25.000000
34          25.000000
35          26.000000
36          26.000000
37          25.000000
38          25.000000
39          27.000000
40          26.000000
41          25.000000
42          26.000000
43          26.000000
44          25.000000
45          27.000000
46          26.000000
47          25.000000
48          27.000000
49          27.000000
50          26.000000
51          26.000000
52          26.000000
53          25.000000
54          25.000000
55          25.000000
%56          0.000000
#Macrocell     #Threshold [V]
1          1.258925
2          1.258925
3          1.258925
4          1.258925
5          1.258925
6          1.258925
7          1.258925
8          1.258925
9          1.258925
10          1.258925
11          1.258925
12          1.258925
13          1.258925
14          1.258925
15          1.258925
16          1.258925
17          1.258925
18          1.258925
19          1.258925
20          1.258925
21          1.258925
22          1.258925
23          1.258925
24          1.258925
25          1.258925
26          1.258925
27          1.258925
28          1.258925
29          1.258925
30          1.258925
31          1.258925
32          1.258925
33          1.258925
34          1.258925
35          1.258925
36          1.258925
37          1.258925
38          1.258925
39          1.258925
40          1.258925
41          1.258925
42          1.258925
43          1.258925
44          1.258925
45          1.258925
46          1.258925
47          1.258925
48          1.258925
49          1.258925
50          1.258925
51          1.258925
52          1.258925
53          1.258925
54          1.258925
55          1.258925
#Macrocell     #Rates [Hz]
1          26.000000
2          26.000000
3          25.000000
4          25.000000
5          25.000000
6          26.000000
7          26.000000
8          25.000000
9          26.000000
10          26.000000
11          25.000000
12          25.000000
13          26.000000
14          25.000000
15          25.000000
16          25.000000
17          25.000000
18          26.000000
19          25.000000
20          26.000000
21          26.000000
22          25.000000
23          25.000000
