#PIXEL  #BOARD  #CHANNEL  #MACROCELL L3  #ALL MACROCELLS  #ATTENUATION
12    0.330000    0    
13    0.730000    0    
14    0.730000    0    
15    0.330000    0    
16    0.730000    0    
17    0.530000    0    
18    0.330000    0    
19    0.730000    0    
20    0.530000    0    
21    0.730000    0    
22    0.530000    4    
23    0.330000    0    
24    0.530000    0    
25    0.530000    0    
26    0.530000    0    
27    0.330000    0    
28    0.330000    0    
29    0.730000    0    
30    0.330000    0    
31    0.330000    0    
32    0.330000    0    
33    0.530000    0    
34    0.530000    4    
35    0.530000    2    
36    0.330000    0    
37    0.530000    0    
38    0.530000    0    
39    0.730000    0    
40    0.530000    2    
41    0.330000    0    
42    0.330000    0    
43    0.330000    0    
44    0.530000    0    
45    0.330000    0    
46    0.530000    2    
47    0.330000    0    
48    0.730000    0    
49    0.330000    0    
50    0.530000    0    
51    0.330000    0    
52    0.530000    2    
53    0.330000    0    
54    0.530000    0    
55    0.330000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.360000    0    
2    0.560000    0    
3    0.360000    0    
4    0.560000    5    
5    0.560000    0    
6    0.560000    8    
7    0.360000    0    
8    0.560000    0    
9    0.360000    0    
10    0.560000    5    
11    0.760000    0    
12    0.360000    0    
13    0.760000    0    
14    0.760000    0    
15    0.360000    0    
16    0.760000    0    
17    0.560000    0    
18    0.360000    0    
19    0.760000    0    
20    0.560000    0    
21    0.760000    0    
22    0.560000    4    
23    0.360000    0    
24    0.560000    0    
25    0.560000    0    
26    0.560000    0    
27    0.360000    0    
28    0.360000    0    
29    0.760000    0    
30    0.360000    0    
31    0.360000    0    
32    0.360000    0    
33    0.560000    0    
34    0.560000    5    
35    0.560000    0    
36    0.360000    0    
37    0.560000    0    
38    0.560000    0    
39    0.760000    0    
40    0.560000    0    
41    0.360000    0    
42    0.360000    0    
43    0.360000    0    
44    0.560000    0    
45    0.360000    0    
46    0.560000    0    
47    0.360000    0    
48    0.760000    0    
49    0.360000    0    
50    0.560000    0    
51    0.360000    0    
52    0.560000    0    
53    0.360000    0    
54    0.560000    0    
55    0.360000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.390000    0    
2    0.590000    0    
3    0.390000    0    
4    0.590000    2    
5    0.590000    0    
6    0.590000    2    
7    0.390000    0    
8    0.590000    0    
9    0.390000    0    
10    0.590000    2    
11    0.790000    0    
12    0.390000    0    
13    0.790000    0    
14    0.790000    0    
15    0.390000    0    
16    0.790000    0    
17    0.590000    0    
18    0.390000    0    
19    0.790000    0    
20    0.590000    0    
21    0.790000    0    
22    0.590000    4    
23    0.390000    0    
24    0.590000    0    
25    0.590000    0    
26    0.590000    0    
27    0.390000    0    
28    0.390000    0    
29    0.790000    0    
30    0.390000    0    
31    0.390000    0    
32    0.390000    0    
33    0.590000    0    
34    0.590000    4    
35    0.590000    1    
36    0.390000    0    
37    0.590000    0    
38    0.590000    0    
39    0.790000    0    
40    0.590000    1    
41    0.390000    0    
42    0.390000    0    
43    0.390000    0    
44    0.590000    0    
45    0.390000    0    
46    0.590000    0    
47    0.390000    0    
48    0.790000    0    
49    0.390000    0    
50    0.590000    0    
51    0.390000    0    
52    0.590000    0    
53    0.390000    0    
54    0.590000    0    
55    0.390000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.420000    0    
2    0.620000    0    
3    0.420000    0    
4    0.620000    0    
5    0.620000    0    
6    0.620000    2    
7    0.420000    0    
8    0.620000    0    
9    0.420000    0    
10    0.620000    0    
11    0.820000    0    
12    0.420000    0    
13    0.820000    0    
14    0.820000    0    
15    0.420000    0    
16    0.820000    0    
17    0.620000    0    
18    0.420000    0    
19    0.820000    0    
20    0.620000    0    
21    0.820000    0    
22    0.620000    0    
23    0.420000    0    
24    0.620000    0    
25    0.620000    0    
26    0.620000    0    
27    0.420000    0    
28    0.420000    0    
29    0.820000    0    
30    0.420000    0    
31    0.420000    0    
32    0.420000    0    
33    0.620000    0    
34    0.620000    0    
35    0.620000    0    
36    0.420000    0    
37    0.620000    0    
38    0.620000    0    
39    0.820000    0    
40    0.620000    0    
41    0.420000    0    
42    0.420000    0    
43    0.420000    0    
44    0.620000    0    
45    0.420000    0    
46    0.620000    0    
47    0.420000    0    
48    0.820000    0    
49    0.420000    0    
50    0.620000    0    
51    0.420000    0    
52    0.620000    0    
53    0.420000    0    
54    0.620000    0    
55    0.420000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.450000    0    
2    0.650000    0    
3    0.450000    0    
4    0.650000    0    
5    0.650000    0    
6    0.650000    0    
7    0.450000    0    
8    0.650000    0    
9    0.450000    0    
10    0.650000    0    
11    0.850000    0    
12    0.450000    0    
13    0.850000    0    
14    0.850000    0    
15    0.450000    0    
16    0.850000    0    
17    0.650000    0    
18    0.450000    0    
19    0.850000    0    
20    0.650000    0    
21    0.850000    0    
22    0.650000    0    
23    0.450000    0    
24    0.650000    0    
25    0.650000    0    
26    0.650000    0    
27    0.450000    0    
28    0.450000    0    
29    0.850000    0    
30    0.450000    0    
31    0.450000    0    
32    0.450000    0    
33    0.650000    0    
34    0.650000    0    
35    0.650000    0    
36    0.450000    0    
37    0.650000    0    
38    0.650000    0    
39    0.850000    0    
40    0.650000    0    
41    0.450000    0    
42    0.450000    0    
43    0.450000    0    
44    0.650000    0    
45    0.450000    0    
46    0.650000    0    
47    0.450000    0    
48    0.850000    0    
49    0.450000    0    
50    0.650000    0    
51    0.450000    0    
52    0.650000    0    
53    0.450000    0    
54    0.650000    0    
55    0.450000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.480000    0    
2    0.680000    0    
3    0.480000    0    
4    0.680000    0    
5    0.680000    0    
6    0.680000    0    
7    0.480000    0    
8    0.680000    0    
9    0.480000    0    
10    0.680000    0    
11    0.880000    0    
12    0.480000    0    
13    0.880000    0    
14    0.880000    0    
15    0.480000    0    
16    0.880000    0    
17    0.680000    0    
18    0.480000    0    
19    0.880000    0    
20    0.680000    0    
21    0.880000    0    
22    0.680000    0    
23    0.480000    0    
24    0.680000    0    
25    0.680000    0    
26    0.680000    0    
27    0.480000    0    
28    0.480000    0    
29    0.880000    0    
30    0.480000    0    
31    0.480000    0    
32    0.480000    0    
33    0.680000    0    
34    0.680000    0    
35    0.680000    0    
36    0.480000    0    
37    0.680000    0    
38    0.680000    0    
39    0.880000    0    
40    0.680000    0    
41    0.480000    0    
42    0.480000    0    
43    0.480000    0    
44    0.680000    0    
45    0.480000    0    
46    0.680000    0    
47    0.480000    0    
48    0.880000    0    
49    0.480000    0    
50    0.680000    0    
51    0.480000    0    
52    0.680000    0    
53    0.480000    0    
54    0.680000    0    
55    0.480000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.510000    0    
2    0.710000    0    
3    0.510000    0    
4    0.710000    0    
5    0.710000    0    
6    0.710000    0    
7    0.510000    0    
8    0.710000    0    
9    0.510000    0    
10    0.710000    0    
11    0.910000    0    
12    0.510000    0    
13    0.910000    0    
14    0.910000    0    
15    0.510000    0    
16    0.910000    0    
17    0.710000    0    
18    0.510000    0    
19    0.910000    0    
20    0.710000    0    
21    0.910000    0    
22    0.710000    0    
23    0.510000    0    
24    0.710000    0    
25    0.710000    0    
26    0.710000    0    
27    0.510000    0    
28    0.510000    0    
29    0.910000    0    
30    0.510000    0    
31    0.510000    0    
32    0.510000    0    
33    0.710000    0    
34    0.710000    0    
35    0.710000    0    
36    0.510000    0    
37    0.710000    0    
38    0.710000    0    
39    0.910000    0    
40    0.710000    0    
41    0.510000    0    
42    0.510000    0    
43    0.510000    0    
44    0.710000    0    
45    0.510000    0    
46    0.710000    0    
47    0.510000    0    
48    0.910000    0    
49    0.510000    0    
50    0.710000    0    
51    0.510000    0    
52    0.710000    0    
53    0.510000    0    
54    0.710000    0    
55    0.510000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.540000    0    
2    0.740000    0    
3    0.540000    0    
4    0.740000    0    
5    0.740000    0    
6    0.740000    0    
7    0.540000    0    
8    0.740000    0    
9    0.540000    0    
10    0.740000    0    
11    0.940000    0    
12    0.540000    0    
13    0.940000    0    
14    0.940000    0    
15    0.540000    0    
16    0.940000    0    
17    0.740000    0    
18    0.540000    0    
19    0.940000    0    
20    0.740000    0    
21    0.940000    0    
22    0.740000    0    
23    0.540000    0    
24    0.740000    0    
25    0.740000    0    
26    0.740000    0    
27    0.540000    0    
28    0.540000    0    
29    0.940000    0    
30    0.540000    0    
31    0.540000    0    
32    0.540000    0    
33    0.740000    0    
34    0.740000    0    
35    0.740000    0    
36    0.540000    0    
37    0.740000    0    
38    0.740000    0    
39    0.940000    0    
40    0.740000    0    
41    0.540000    0    
42    0.540000    0    
43    0.540000    0    
44    0.740000    0    
45    0.540000    0    
46    0.740000    0    
47    0.540000    0    
48    0.940000    0    
49    0.540000    0    
50    0.740000    0    
51    0.540000    0    
52    0.740000    0    
53    0.540000    0    
54    0.740000    0    
55    0.540000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.570000    0    
2    0.770000    0    
3    0.570000    0    
4    0.770000    0    
5    0.770000    0    
6    0.770000    0    
7    0.570000    0    
8    0.770000    0    
9    0.570000    0    
10    0.770000    0    
11    0.970000    0    
12    0.570000    0    
13    0.970000    0    
14    0.970000    0    
15    0.570000    0    
16    0.970000    0    
17    0.770000    0    
18    0.570000    0    
19    0.970000    0    
20    0.770000    0    
21    0.970000    0    
22    0.770000    0    
23    0.570000    0    
24    0.770000    0    
25    0.770000    0    
26    0.770000    0    
27    0.570000    0    
28    0.570000    0    
29    0.970000    0    
30    0.570000    0    
31    0.570000    0    
32    0.570000    0    
33    0.770000    0    
34    0.770000    0    
35    0.770000    0    
36    0.570000    0    
37    0.770000    0    
38    0.770000    0    
39    0.970000    0    
40    0.770000    0    
41    0.570000    0    
42    0.570000    0    
43    0.570000    0    
44    0.770000    0    
45    0.570000    0    
46    0.770000    0    
47    0.570000    0    
48    0.970000    0    
49    0.570000    0    
50    0.770000    0    
51    0.570000    0    
52    0.770000    0    
53    0.570000    0    
54    0.770000    0    
55    0.570000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.600000    0    
2    0.800000    0    
3    0.600000    0    
4    0.800000    0    
5    0.800000    0    
6    0.800000    0    
7    0.600000    0    
8    0.800000    0    
9    0.600000    0    
10    0.800000    0    
11    1.000000    0    
12    0.600000    0    
13    1.000000    0    
14    1.000000    0    
15    0.600000    0    
16    1.000000    0    
17    0.800000    0    
18    0.600000    0    
19    1.000000    0    
20    0.800000    0    
21    1.000000    0    
22    0.800000    0    
23    0.600000    0    
24    0.800000    0    
25    0.800000    0    
26    0.800000    0    
27    0.600000    0    
28    0.600000    0    
29    1.000000    0    
30    0.600000    0    
31    0.600000    0    
32    0.600000    0    
33    0.800000    0    
34    0.800000    0    
35    0.800000    0    
36    0.600000    0    
37    0.800000    0    
38    0.800000    0    
39    1.000000    0    
40    0.800000    0    
41    0.600000    0    
42    0.600000    0    
43    0.600000    0    
44    0.800000    0    
45    0.600000    0    
46    0.800000    0    
47    0.600000    0    
48    1.000000    0    
49    0.600000    0    
50    0.800000    0    
51    0.600000    0    
52    0.800000    0    
53    0.600000    0    
54    0.800000    0    
55    0.600000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.630000    0    
2    0.830000    0    
3    0.630000    0    
4    0.830000    0    
5    0.830000    0    
6    0.830000    0    
7    0.630000    0    
8    0.830000    0    
9    0.630000    0    
10    0.830000    0    
11    1.030000    0    
12    0.630000    0    
13    1.030000    0    
14    1.030000    0    
15    0.630000    0    
16    1.030000    0    
17    0.830000    0    
18    0.630000    0    
19    1.030000    0    
20    0.830000    0    
21    1.030000    0    
22    0.830000    0    
23    0.630000    0    
24    0.830000    0    
25    0.830000    0    
26    0.830000    0    
27    0.630000    0    
28    0.630000    0    
29    1.030000    0    
30    0.630000    0    
31    0.630000    0    
32    0.630000    0    
33    0.830000    0    
34    0.830000    0    
35    0.830000    0    
36    0.630000    0    
37    0.830000    0    
38    0.830000    0    
39    1.030000    0    
40    0.830000    0    
41    0.630000    0    
42    0.630000    0    
43    0.630000    0    
44    0.830000    0    
45    0.630000    0    
46    0.830000    0    
47    0.630000    0    
48    1.030000    0    
49    0.630000    0    
50    0.830000    0    
51    0.630000    0    
52    0.830000    0    
53    0.630000    0    
54    0.830000    0    
55    0.630000    0    

#Macrocel     #Threshold 
1    0.030000 
2    0.230000 
3    0.030000 
4    0.230000 
5    0.230000 
6    0.230000 
7    0.030000 
8    0.230000 
9    0.030000 
10    0.230000 
11    0.430000 
12    0.030000 
13    0.430000 
14    0.430000 
15    0.030000 
16    0.430000 
17    0.230000 
18    0.030000 
19    0.430000 
20    0.230000 
21    0.430000 
22    0.230000 
23    0.030000 
24    0.230000 
25    0.230000 
26    0.230000 
27    0.030000 
28    0.030000 
29    0.430000 
30    0.030000 
31    0.030000 
32    0.030000 
33    0.230000 
34    0.230000 
35    0.230000 
36    0.030000 
37    0.230000 
38    0.230000 
39    0.430000 
40    0.230000 
41    0.030000 
42    0.030000 
43    0.030000 
44    0.230000 
45    0.030000 
46    0.230000 
47    0.030000 
48    0.430000 
49    0.030000 
50    0.230000 
51    0.030000 
52    0.230000 
53    0.030000 
54    0.230000 
55    0.030000 

#PIXEL  #BOARD  #CHANNEL  #MACROCELL L3  #ALL MACROCELLS  #ATTENUATION
505        1        23        6        6,0,0        14.000000
289        2        17        10        4,10,0        14.000000
295        2        7        5        2,5,0        14.000000
487        3        10        13        13,0,0        14.000000
148        4        28        20        8,20,0        14.000000
436        4        16        17        17,0,0        14.000000
46        5        18        16        11,16,0        14.000000
136        6        18        21        14,21,0        14.000000
408        7        22        26        26,0,0        14.000000
21        9        20        34        22,34,0        14.000000
250        9        2        29        19,29,0        14.000000
31        10        3        33        24,33,0        14.000000
222        10        31        38        25,38,0        14.000000
204        11        27        40        35,40,0        14.000000
87        13        3        44        37,44,0        14.000000
216        14        9        48        39,48,0        14.000000
390        16        28        54        50,54,0        14.000000
384        17        5        52        46,52,0        14.000000
#Threshold 0.200000    0    25    0    25    25    25    0    25    0    25    25    0    25    25    0    25    25    0    25    25    25    25    0    25    25    25    0    0    25    0    0    0    25    25    25    0    25    25    25    25    0    0    0    25    0    25    0    25    0    25    0    25    0    25    0    
#Threshold 0.400000    0    4    0    21    3    22    0    8    0    21    1    0    23    17    0    0    22    0    3    9    17    24    0    24    8    3    0    0    3    0    0    0    25    24    23    0    4    3    23    23    0    0    0    4    0    23    0    23    0    6    0    23    0    5    0    
#Threshold 0.600000    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    2    0    0    0    0    4    0    2    0    0    0    0    0    0    0    0    2    4    0    0    0    0    0    0    0    0    0    0    0    2    0    0    0    0    0    2    0    0    0    
#Macrocel    #Threshold    #Rate[Hz]
1    -0.000000    0    
2    0.200000    25    
3    -0.000000    0    
4    0.200000    25    
5    0.200000    25    
6    0.200000    25    
7    -0.000000    0    
8    0.200000    25    
9    -0.000000    0    
10    0.200000    25    
11    0.200000    25    
12    -0.000000    0    
13    0.200000    25    
14    0.200000    25    
15    -0.000000    0    
16    0.200000    25    
17    0.200000    25    
18    -0.000000    0    
19    0.200000    25    
20    0.200000    25    
21    0.200000    25    
22    0.200000    25    
23    -0.000000    0    
24    0.200000    25    
25    0.200000    25    
26    0.200000    25    
27    -0.000000    0    
28    -0.000000    0    
29    0.200000    25    
30    -0.000000    0    
31    -0.000000    0    
32    -0.000000    0    
33    0.400000    25    
34    0.200000    25    
35    0.200000    25    
36    -0.000000    0    
37    0.200000    25    
38    0.200000    25    
39    0.200000    25    
40    0.200000    25    
41    -0.000000    0    
42    -0.000000    0    
43    -0.000000    0    
44    0.200000    25    
45    -0.000000    0    
46    0.200000    25    
47    -0.000000    0    
48    0.200000    25    
49    -0.000000    0    
50    0.200000    25    
51    -0.000000    0    
52    0.200000    25    
53    -0.000000    0    
54    0.200000    25    
55    -0.000000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.030000    0    
2    0.230000    25    
3    0.030000    0    
4    0.230000    25    
5    0.230000    25    
6    0.230000    25    
7    0.030000    0    
8    0.230000    25    
9    0.030000    0    
10    0.230000    25    
11    0.230000    25    
12    0.030000    0    
13    0.230000    25    
14    0.230000    25    
15    0.030000    0    
16    0.230000    25    
17    0.230000    25    
18    0.030000    0    
19    0.230000    25    
20    0.230000    25    
21    0.230000    25    
22    0.230000    25    
23    0.030000    0    
24    0.230000    25    
25    0.230000    25    
26    0.230000    25    
27    0.030000    0    
28    0.030000    0    
29    0.230000    25    
30    0.030000    0    
31    0.030000    0    
32    0.030000    0    
33    0.430000    23    
34    0.230000    25    
35    0.230000    25    
36    0.030000    0    
37    0.230000    25    
38    0.230000    25    
39    0.230000    25    
40    0.230000    25    
41    0.030000    0    
42    0.030000    0    
43    0.030000    0    
44    0.230000    25    
45    0.030000    0    
46    0.230000    25    
47    0.030000    0    
48    0.230000    25    
49    0.030000    0    
50    0.230000    25    
51    0.030000    0    
52    0.230000    25    
53    0.030000    0    
54    0.230000    25    
55    0.030000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.060000    0    
2    0.260000    24    
3    0.060000    0    
4    0.260000    25    
5    0.260000    24    
6    0.260000    25    
7    0.060000    0    
8    0.260000    25    
9    0.060000    0    
10    0.260000    25    
11    0.260000    25    
12    0.060000    0    
13    0.260000    25    
14    0.260000    25    
15    0.060000    0    
16    0.260000    25    
17    0.260000    25    
18    0.060000    0    
19    0.260000    24    
20    0.260000    25    
21    0.260000    25    
22    0.260000    25    
23    0.060000    0    
24    0.260000    25    
25    0.260000    25    
26    0.260000    24    
27    0.060000    0    
28    0.060000    0    
29    0.260000    24    
30    0.060000    0    
31    0.060000    0    
32    0.060000    0    
33    0.460000    23    
34    0.260000    25    
35    0.260000    25    
36    0.060000    0    
37    0.260000    24    
38    0.260000    24    
39    0.260000    25    
40    0.260000    25    
41    0.060000    0    
42    0.060000    0    
43    0.060000    0    
44    0.260000    24    
45    0.060000    0    
46    0.260000    25    
47    0.060000    0    
48    0.260000    25    
49    0.060000    0    
50    0.260000    25    
51    0.060000    0    
52    0.260000    25    
53    0.060000    0    
54    0.260000    25    
55    0.060000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.090000    0    
2    0.290000    23    
3    0.090000    0    
4    0.290000    25    
5    0.290000    21    
6    0.290000    25    
7    0.090000    0    
8    0.290000    25    
9    0.090000    0    
10    0.290000    25    
11    0.290000    23    
12    0.090000    0    
13    0.290000    25    
14    0.290000    25    
15    0.090000    0    
16    0.290000    21    
17    0.290000    25    
18    0.090000    0    
19    0.290000    21    
20    0.290000    25    
21    0.290000    25    
22    0.290000    25    
23    0.090000    0    
24    0.290000    25    
25    0.290000    24    
26    0.290000    21    
27    0.090000    0    
28    0.090000    0    
29    0.290000    21    
30    0.090000    0    
31    0.090000    0    
32    0.090000    0    
33    0.490000    18    
34    0.290000    25    
35    0.290000    25    
36    0.090000    0    
37    0.290000    25    
38    0.290000    24    
39    0.290000    25    
40    0.290000    25    
41    0.090000    0    
42    0.090000    0    
43    0.090000    0    
44    0.290000    25    
45    0.090000    0    
46    0.290000    25    
47    0.090000    0    
48    0.290000    25    
49    0.090000    0    
50    0.290000    25    
51    0.090000    0    
52    0.290000    25    
53    0.090000    0    
54    0.290000    25    
55    0.090000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.120000    0    
2    0.320000    20    
3    0.120000    0    
4    0.320000    23    
5    0.320000    20    
6    0.320000    25    
7    0.120000    0    
8    0.320000    21    
9    0.120000    0    
10    0.320000    23    
11    0.320000    21    
12    0.120000    0    
13    0.320000    25    
14    0.320000    25    
15    0.120000    0    
16    0.320000    21    
17    0.320000    25    
18    0.120000    0    
19    0.320000    16    
20    0.320000    22    
21    0.320000    25    
22    0.320000    25    
23    0.120000    0    
24    0.320000    25    
25    0.320000    22    
26    0.320000    21    
27    0.120000    0    
28    0.120000    0    
29    0.320000    16    
30    0.120000    0    
31    0.120000    0    
32    0.120000    0    
33    0.520000    15    
34    0.320000    25    
35    0.320000    24    
36    0.120000    0    
37    0.320000    19    
38    0.320000    19    
39    0.320000    25    
40    0.320000    24    
41    0.120000    0    
42    0.120000    0    
43    0.120000    0    
44    0.320000    20    
45    0.120000    0    
46    0.320000    25    
47    0.120000    0    
48    0.320000    25    
49    0.120000    0    
50    0.320000    24    
51    0.120000    0    
52    0.320000    25    
53    0.120000    0    
54    0.320000    24    
55    0.120000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.150000    0    
2    0.350000    18    
3    0.150000    0    
4    0.350000    24    
5    0.350000    14    
6    0.350000    24    
7    0.150000    0    
8    0.350000    14    
9    0.150000    0    
10    0.350000    24    
11    0.350000    10    
12    0.150000    0    
13    0.350000    25    
14    0.350000    25    
15    0.150000    0    
16    0.350000    8    
17    0.350000    25    
18    0.150000    0    
19    0.350000    8    
20    0.350000    17    
21    0.350000    24    
22    0.350000    25    
23    0.150000    0    
24    0.350000    25    
25    0.350000    19    
26    0.350000    13    
27    0.150000    0    
28    0.150000    0    
29    0.350000    9    
30    0.150000    0    
31    0.150000    0    
32    0.150000    0    
33    0.550000    8    
34    0.350000    25    
35    0.350000    25    
36    0.150000    0    
37    0.350000    15    
38    0.350000    14    
39    0.350000    25    
40    0.350000    25    
41    0.150000    0    
42    0.150000    0    
43    0.150000    0    
44    0.350000    18    
45    0.150000    0    
46    0.350000    24    
47    0.150000    0    
48    0.350000    25    
49    0.150000    0    
50    0.350000    21    
51    0.150000    0    
52    0.350000    24    
53    0.150000    0    
54    0.350000    19    
55    0.150000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.180000    0    
2    0.380000    11    
3    0.180000    0    
4    0.380000    22    
5    0.380000    9    
6    0.380000    24    
7    0.180000    0    
8    0.380000    13    
9    0.180000    0    
10    0.380000    22    
11    0.380000    5    
12    0.180000    0    
13    0.380000    25    
14    0.380000    22    
15    0.180000    0    
16    0.380000    3    
17    0.380000    25    
18    0.180000    0    
19    0.380000    6    
20    0.380000    14    
21    0.380000    21    
22    0.380000    25    
23    0.180000    0    
24    0.380000    25    
25    0.380000    15    
26    0.380000    5    
27    0.180000    0    
28    0.180000    0    
29    0.380000    7    
30    0.180000    0    
31    0.180000    0    
32    0.180000    0    
33    0.580000    6    
34    0.380000    25    
35    0.380000    24    
36    0.180000    0    
37    0.380000    12    
38    0.380000    12    
39    0.380000    24    
40    0.380000    24    
41    0.180000    0    
42    0.180000    0    
43    0.180000    0    
44    0.380000    13    
45    0.180000    0    
46    0.380000    25    
47    0.180000    0    
48    0.380000    24    
49    0.180000    0    
50    0.380000    16    
51    0.180000    0    
52    0.380000    24    
53    0.180000    0    
54    0.380000    16    
55    0.180000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.210000    0    
2    0.410000    4    
3    0.210000    0    
4    0.410000    20    
5    0.410000    3    
6    0.410000    22    
7    0.210000    0    
8    0.410000    11    
9    0.210000    0    
10    0.410000    20    
11    0.410000    0    
12    0.210000    0    
13    0.410000    23    
14    0.410000    18    
15    0.210000    0    
16    0.410000    0    
17    0.410000    25    
18    0.210000    0    
19    0.410000    1    
20    0.410000    11    
21    0.410000    15    
22    0.410000    24    
23    0.210000    0    
24    0.410000    24    
25    0.410000    3    
26    0.410000    0    
27    0.210000    0    
28    0.210000    0    
29    0.410000    1    
30    0.210000    0    
31    0.210000    0    
32    0.210000    0    
33    0.610000    1    
34    0.410000    24    
35    0.410000    25    
36    0.210000    0    
37    0.410000    4    
38    0.410000    1    
39    0.410000    22    
40    0.410000    25    
41    0.210000    0    
42    0.210000    0    
43    0.210000    0    
44    0.410000    6    
45    0.210000    0    
46    0.410000    24    
47    0.210000    0    
48    0.410000    22    
49    0.210000    0    
50    0.410000    11    
51    0.210000    0    
52    0.410000    24    
53    0.210000    0    
54    0.410000    11    
55    0.210000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.240000    0    
2    0.440000    3    
3    0.240000    0    
4    0.440000    15    
5    0.440000    0    
6    0.440000    17    
7    0.240000    0    
8    0.440000    4    
9    0.240000    0    
10    0.440000    14    
11    0.440000    0    
12    0.240000    0    
13    0.440000    18    
14    0.440000    14    
15    0.240000    0    
16    0.440000    0    
17    0.440000    21    
18    0.240000    0    
19    0.440000    0    
20    0.440000    5    
21    0.440000    12    
22    0.440000    20    
23    0.240000    0    
24    0.440000    20    
25    0.440000    1    
26    0.440000    2    
27    0.240000    0    
28    0.240000    0    
29    0.440000    0    
30    0.240000    0    
31    0.240000    0    
32    0.240000    0    
33    0.640000    1    
34    0.440000    21    
35    0.440000    22    
36    0.240000    0    
37    0.440000    3    
38    0.440000    0    
39    0.440000    13    
40    0.440000    21    
41    0.240000    0    
42    0.240000    0    
43    0.240000    0    
44    0.440000    3    
45    0.240000    0    
46    0.440000    22    
47    0.240000    0    
48    0.440000    14    
49    0.240000    0    
50    0.440000    2    
51    0.240000    0    
52    0.440000    22    
53    0.240000    0    
54    0.440000    1    
55    0.240000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.270000    0    
2    0.470000    1    
3    0.270000    0    
4    0.470000    8    
5    0.470000    0    
6    0.470000    18    
7    0.270000    0    
8    0.470000    3    
9    0.270000    0    
10    0.470000    8    
11    0.470000    0    
12    0.270000    0    
13    0.470000    17    
14    0.470000    12    
15    0.270000    0    
16    0.470000    0    
17    0.470000    18    
18    0.270000    0    
19    0.470000    0    
20    0.470000    3    
21    0.470000    10    
22    0.470000    23    
23    0.270000    0    
24    0.470000    19    
25    0.470000    0    
26    0.470000    0    
27    0.270000    0    
28    0.270000    0    
29    0.470000    0    
30    0.270000    0    
31    0.270000    0    
32    0.270000    0    
33    0.670000    1    
34    0.470000    23    
35    0.470000    19    
36    0.270000    0    
37    0.470000    2    
38    0.470000    0    
39    0.470000    16    
40    0.470000    17    
41    0.270000    0    
42    0.270000    0    
43    0.270000    0    
44    0.470000    2    
45    0.270000    0    
46    0.470000    20    
47    0.270000    0    
48    0.470000    16    
49    0.270000    0    
50    0.470000    2    
51    0.270000    0    
52    0.470000    19    
53    0.270000    0    
54    0.470000    2    
55    0.270000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.300000    0    
2    0.500000    0    
3    0.300000    0    
4    0.500000    7    
5    0.500000    0    
6    0.500000    10    
7    0.300000    0    
8    0.500000    0    
9    0.300000    0    
10    0.500000    7    
11    0.500000    0    
12    0.300000    0    
13    0.500000    6    
14    0.500000    9    
15    0.300000    0    
16    0.500000    0    
17    0.500000    13    
18    0.300000    0    
19    0.500000    0    
20    0.500000    0    
21    0.500000    5    
22    0.500000    12    
23    0.300000    0    
24    0.500000    16    
25    0.500000    0    
26    0.500000    0    
27    0.300000    0    
28    0.300000    0    
29    0.500000    0    
30    0.300000    0    
31    0.300000    0    
32    0.300000    0    
33    0.700000    0    
34    0.500000    12    
35    0.500000    10    
36    0.300000    0    
37    0.500000    0    
38    0.500000    0    
39    0.500000    9    
40    0.500000    10    
41    0.300000    0    
42    0.300000    0    
43    0.300000    0    
44    0.500000    0    
45    0.300000    0    
46    0.500000    13    
47    0.300000    0    
48    0.500000    10    
49    0.300000    0    
50    0.500000    1    
51    0.300000    0    
52    0.500000    11    
53    0.300000    0    
54    0.500000    1    
55    0.300000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.330000    0    
2    0.530000    0    
3    0.330000    0    
4    0.530000    3    
5    0.530000    0    
6    0.530000    8    
7    0.330000    0    
8    0.530000    0    
9    0.330000    0    
10    0.530000    3    
11    0.530000    0    
12    0.330000    0    
13    0.530000    4    
14    0.530000    2    
15    0.330000    0    
16    0.530000    0    
17    0.530000    6    
18    0.330000    0    
19    0.530000    0    
