#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
428        1        12        1        1,0,0        12.000000
236        2        15        3        3,0,0        12.000000
416        2        26        7        7,0,0        12.000000
245        4        7        9        9,0,0        12.000000
107        5        4        12        12,0,0        12.000000
101        6        2        15        15,0,0        12.000000
227        7        3        18        18,0,0        12.000000
404        7        18        31        31,0,0        12.000000
113        8        26        27        27,0,0        12.000000
1        9        25        28        28,0,0        12.000000
95        10        18        30        30,0,0        12.000000
254        12        11        36        36,0,0        12.000000
440        12        26        23        23,0,0        12.000000
119        13        18        42        42,0,0        12.000000
125        14        12        45        45,0,0        12.000000
218        15        7        47        47,0,0        12.000000
263        16        31        53        53,0,0        12.000000
452        17        10        49        49,0,0        12.000000
464        17        28        55        55,0,0        12.000000
#Delay 0.010000    25    0    25    0    0    0    19    0    25    0    0    25    0    0    25    0    0    25    0    0    0    0    25    0    0    0    23    25    0    25    24    0    0    0    0    25    0    0    0    0    0    25    0    0    25    0    25    0    25    0    0    0    25    0    25    
#Delay 0.510000    25    0    25    0    0    0    4    0    25    0    0    25    0    0    25    0    0    25    0    0    0    0    25    0    0    0    15    25    0    25    17    0    0    0    0    25    0    0    0    0    0    25    0    0    25    0    25    0    25    0    0    0    25    0    25    
#Delay 1.010000    25    0    25    0    0    0    0    0    25    0    0    23    0    0    25    0    0    25    0    0    0    0    25    0    0    0    2    25    0    25    3    0    0    0    0    25    0    0    0    0    0    24    0    0    24    0    25    0    25    0    0    0    25    0    25    
#Delay 1.510000    22    0    25    0    0    0    0    0    25    0    0    14    0    0    25    0    0    25    0    0    0    0    25    0    0    0    0    25    0    18    0    0    0    0    0    24    0    0    0    0    0    15    0    0    17    0    25    0    5    0    0    0    25    0    25    
#Delay 2.010000    11    0    25    0    0    0    0    0    22    0    0    2    0    0    25    0    0    25    0    0    0    0    23    0    0    0    0    24    0    10    0    0    0    0    0    22    0    0    0    0    0    4    0    0    2    0    25    0    0    0    0    0    25    0    24    
#Delay 2.510000    1    0    25    0    0    0    0    0    11    0    0    0    0    0    20    0    0    17    0    0    0    0    13    0    0    0    0    17    0    0    0    0    0    0    0    10    0    0    0    0    0    0    0    0    0    0    25    0    0    0    0    0    25    0    25    
#Delay 3.010000    0    0    15    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    18    0    0    0    0    0    25    0    25    
#Delay 3.510000    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2    0    0    0    0    0    24    0    25    
#Delay 4.010000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    23    0    25    
#Delay 4.510000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    9    0    24    
#Delay 5.010000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    9    
#Delay 5.510000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
#Delay 6.010000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
359        1        5        1        1,5,0        12.000000
235        2        14        3        3,10,0        12.000000
415        3        9        7        7,13,0        12.000000
194        4        1        9        9,20,0        12.000000
74        5        3        12        12,16,0        12.000000
100        6        8        15        15,21,0        12.000000
281        7        9        18        18,26,0        12.000000
371        7        30        23        23,29,0        12.000000
80        8        21        27        27,33,0        12.000000
2        9        26        28        28,34,0        12.000000
131        10        24        30        30,38,0        12.000000
476        11        12        31        31,0,0        12.000000
255        12        5        36        36,40,0        12.000000
120        13        13        42        42,44,0        12.000000
167        14        13        45        45,48,0        12.000000
272        15        14        47        47,0,0        12.000000
323        16        32        53        53,54,0        12.000000
453        17        11        49        49,52,0        12.000000
542        18        5        55        55,0,0        12.000000
#Delay 0.010000    25    0    25    0    25    0    25    0    25    25    0    25    25    0    25    25    0    25    0    25    25    0    25    0    0    25    25    25    25    25    25    0    25    25    0    18    0    25    0    16    0    25    0    25    25    0    25    25    25    0    0    25    25    25    0    
#Delay 0.510000    23    0    25    0    24    0    25    0    25    25    0    25    25    0    25    25    0    25    0    25    25    0    25    0    0    25    25    25    25    25    21    0    25    25    0    4    0    25    0    2    0    25    0    25    24    0    25    24    25    0    0    25    25    25    0    
#Delay 1.010000    9    0    25    0    15    0    21    0    25    25    0    25    24    0    25    25    0    25    0    25    20    0    25    0    0    25    25    25    25    25    11    0    25    24    0    2    0    25    0    0    0    25    0    25    25    0    25    25    25    0    0    25    25    25    0    
#Delay 1.510000    0    0    25    0    0    0    10    0    25    25    0    25    18    0    8    25    0    25    0    25    2    0    25    0    0    25    25    22    25    24    0    0    25    20    0    0    0    24    0    0    0    25    0    25    24    0    25    25    25    0    0    25    25    24    0    
#Delay 2.010000    0    0    24    0    0    0    1    0    25    24    0    25    5    0    1    25    0    23    0    25    0    0    25    0    0    23    25    11    25    8    0    0    25    6    0    0    0    11    0    0    0    25    0    25    20    0    25    22    24    0    0    25    25    17    0    
#Delay 2.510000    0    0    12    0    0    0    0    0    18    17    0    25    0    0    0    25    0    10    0    24    0    0    21    0    0    11    12    0    24    0    0    0    25    0    0    0    0    1    0    0    0    25    0    25    9    0    25    10    6    0    0    25    25    4    0    
#Delay 3.010000    0    0    2    0    0    0    0    0    3    4    0    23    0    0    0    18    0    1    0    17    0    0    7    0    0    1    2    0    15    0    0    0    20    0    0    0    0    0    0    0    0    25    0    25    4    0    21    5    3    0    0    24    25    0    0    
#Delay 3.510000    0    0    0    0    0    0    0    0    0    0    0    8    0    0    0    2    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    3    0    0    0    0    0    0    0    0    13    0    17    0    0    12    0    0    0    0    25    25    0    0    
#Delay 4.010000    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    4    0    5    0    0    1    0    0    0    0    24    25    0    0    
#Delay 4.510000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    25    21    0    0    
#Delay 5.010000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    12    5    0    0    
#Delay 5.510000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    
#Delay 6.010000    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
296        1        1        1        1,5,0        12.000000
234        2        13        3        3,10,0        12.000000
149        3        28        9        9,20,0        12.000000
414        3        8        7        7,13,0        12.000000
47        5        2        12        12,16,0        12.000000
99        6        13        15        15,21,0        12.000000
308        7        27        23        23,29,0        12.000000
341        7        14        18        18,26,0        12.000000
53        8        17        27        27,33,0        12.000000
8        9        27        28        28,34,0        12.000000
173        10        30        30        30,38,0        12.000000
256        11        32        36        36,40,0        12.000000
554        11        17        31        31,0,0        12.000000
121        13        9        42        42,44,0        12.000000
215        14        14        45        45,48,0        12.000000
332        15        20        47        47,0,0        12.000000
389        17        30        53        53,54,0        12.000000
454        17        12        49        49,52,0        12.000000
626        18        11        55        55,0,0        12.000000
