#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
428        1        12        1        1,0,0        14.000000
236        2        15        3        3,0,0        14.000000
416        2        26        7        7,0,0        14.000000
245        4        7        9        9,0,0        14.000000
107        5        4        12        12,0,0        14.000000
101        6        2        15        15,0,0        14.000000
227        7        3        18        18,0,0        14.000000
404        7        18        31        31,0,0        14.000000
113        8        26        27        27,0,0        14.000000
1        9        25        28        28,0,0        14.000000
95        10        18        30        30,0,0        14.000000
254        12        11        36        36,0,0        14.000000
440        12        26        23        23,0,0        14.000000
119        13        18        42        42,0,0        14.000000
125        14        12        45        45,0,0        14.000000
218        15        7        47        47,0,0        14.000000
263        16        31        53        53,0,0        14.000000
452        17        10        49        49,0,0        14.000000
464        17        28        55        55,0,0        14.000000
#Threshold 0.200000    25    0    25    0    0    0    25    0    25    0    0    25    0    0    25    0    0    25    0    0    0    0    25    0    0    0    25    25    0    25    25    0    0    0    0    25    0    0    0    0    0    25    0    0    25    0    25    0    25    0    0    0    25    0    25    
#Threshold 0.400000    24    0    25    0    0    0    1    0    25    0    0    7    0    0    25    0    0    9    0    0    0    0    1    0    0    0    7    22    0    3    18    0    0    0    0    24    0    0    0    0    0    23    0    0    14    0    25    0    24    0    0    0    7    0    8    
#Threshold 0.600000    4    0    2    0    0    0    0    0    3    0    0    0    0    0    4    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3    0    0    0    0    0    1    0    0    0    0    1    0    4    0    0    0    0    0    0    
#Macrocel    #Threshold    #Rate[Hz]
12    0.300000    24    
13    0.100000    0    
14    0.100000    0    
15    0.500000    15    
16    0.100000    0    
17    0.100000    0    
18    0.300000    24    
19    0.100000    0    
20    0.100000    0    
21    0.100000    0    
22    0.100000    0    
23    0.300000    19    
24    0.100000    0    
25    0.100000    0    
26    0.100000    0    
27    0.300000    23    
28    0.300000    25    
29    0.100000    0    
30    0.300000    24    
31    0.300000    25    
32    0.100000    0    
33    0.100000    0    
34    0.100000    0    
35    0.100000    0    
36    0.300000    25    
37    0.100000    0    
38    0.100000    0    
39    0.100000    0    
40    0.100000    0    
41    0.100000    0    
42    0.300000    24    
43    0.100000    0    
44    0.100000    0    
45    0.300000    24    
46    0.100000    0    
47    0.500000    18    
48    0.100000    0    
49    0.300000    25    
50    0.100000    0    
51    0.100000    0    
52    0.100000    0    
53    0.300000    24    
54    0.100000    0    
55    0.300000    21    

#Macrocel    #Threshold    #Rate[Hz]
1    0.320000    25    
2    0.120000    0    
3    0.520000    12    
4    0.120000    0    
5    0.120000    0    
6    0.120000    0    
7    0.320000    17    
8    0.120000    0    
9    0.520000    9    
10    0.120000    0    
11    0.120000    0    
12    0.320000    24    
13    0.120000    0    
14    0.120000    0    
15    0.520000    10    
16    0.120000    0    
17    0.120000    0    
18    0.320000    23    
19    0.120000    0    
20    0.120000    0    
21    0.120000    0    
22    0.120000    0    
23    0.320000    13    
24    0.120000    0    
25    0.120000    0    
26    0.120000    0    
27    0.320000    22    
28    0.320000    25    
29    0.120000    0    
30    0.320000    21    
31    0.320000    25    
32    0.120000    0    
33    0.120000    0    
34    0.120000    0    
35    0.120000    0    
36    0.320000    25    
37    0.120000    0    
38    0.120000    0    
39    0.120000    0    
40    0.120000    0    
41    0.120000    0    
42    0.320000    25    
43    0.120000    0    
44    0.120000    0    
45    0.320000    22    
46    0.120000    0    
47    0.520000    13    
48    0.120000    0    
49    0.320000    25    
50    0.120000    0    
51    0.120000    0    
52    0.120000    0    
53    0.320000    18    
54    0.120000    0    
55    0.320000    21    

#Macrocel    #Threshold    #Rate[Hz]
1    0.340000    25    
2    0.140000    0    
3    0.540000    7    
4    0.140000    0    
5    0.140000    0    
6    0.140000    0    
7    0.340000    5    
8    0.140000    0    
9    0.540000    8    
10    0.140000    0    
11    0.140000    0    
12    0.340000    22    
13    0.140000    0    
14    0.140000    0    
15    0.540000    9    
16    0.140000    0    
17    0.140000    0    
18    0.340000    21    
19    0.140000    0    
20    0.140000    0    
21    0.140000    0    
22    0.140000    0    
23    0.340000    10    
24    0.140000    0    
25    0.140000    0    
26    0.140000    0    
27    0.340000    19    
28    0.340000    25    
29    0.140000    0    
30    0.340000    18    
31    0.340000    25    
32    0.140000    0    
33    0.140000    0    
34    0.140000    0    
35    0.140000    0    
36    0.340000    25    
37    0.140000    0    
38    0.140000    0    
39    0.140000    0    
40    0.140000    0    
41    0.140000    0    
42    0.340000    25    
43    0.140000    0    
44    0.140000    0    
45    0.340000    22    
46    0.140000    0    
47    0.540000    12    
48    0.140000    0    
49    0.340000    25    
50    0.140000    0    
51    0.140000    0    
52    0.140000    0    
53    0.340000    12    
54    0.140000    0    
55    0.340000    23    

#Macrocel    #Threshold    #Rate[Hz]
1    0.360000    25    
2    0.160000    0    
3    0.560000    6    
4    0.160000    0    
5    0.160000    0    
6    0.160000    0    
7    0.360000    5    
8    0.160000    0    
9    0.560000    6    
10    0.160000    0    
11    0.160000    0    
12    0.360000    18    
13    0.160000    0    
14    0.160000    0    
15    0.560000    4    
16    0.160000    0    
17    0.160000    0    
18    0.360000    18    
19    0.160000    0    
20    0.160000    0    
21    0.160000    0    
22    0.160000    0    
23    0.360000    4    
24    0.160000    0    
25    0.160000    0    
26    0.160000    0    
27    0.360000    18    
28    0.360000    25    
29    0.160000    0    
30    0.360000    13    
31    0.360000    25    
32    0.160000    0    
33    0.160000    0    
34    0.160000    0    
35    0.160000    0    
36    0.360000    25    
37    0.160000    0    
38    0.160000    0    
39    0.160000    0    
40    0.160000    0    
41    0.160000    0    
42    0.360000    23    
43    0.160000    0    
44    0.160000    0    
45    0.360000    13    
46    0.160000    0    
47    0.560000    2    
48    0.160000    0    
49    0.360000    25    
50    0.160000    0    
51    0.160000    0    
52    0.160000    0    
53    0.360000    8    
54    0.160000    0    
55    0.360000    15    

#Macrocel    #Threshold    #Rate[Hz]
1    0.380000    23    
2    0.180000    0    
3    0.580000    1    
4    0.180000    0    
5    0.180000    0    
6    0.180000    0    
7    0.380000    2    
8    0.180000    0    
9    0.580000    3    
10    0.180000    0    
11    0.180000    0    
12    0.380000    13    
13    0.180000    0    
14    0.180000    0    
15    0.580000    6    
16    0.180000    0    
17    0.180000    0    
18    0.380000    9    
19    0.180000    0    
20    0.180000    0    
21    0.180000    0    
22    0.180000    0    
23    0.380000    3    
24    0.180000    0    
25    0.180000    0    
26    0.180000    0    
27    0.380000    11    
28    0.380000    23    
29    0.180000    0    
30    0.380000    10    
31    0.380000    22    
32    0.180000    0    
33    0.180000    0    
34    0.180000    0    
35    0.180000    0    
36    0.380000    25    
37    0.180000    0    
38    0.180000    0    
39    0.180000    0    
40    0.180000    0    
41    0.180000    0    
42    0.380000    22    
43    0.180000    0    
44    0.180000    0    
45    0.380000    11    
46    0.180000    0    
47    0.580000    2    
48    0.180000    0    
49    0.380000    24    
50    0.180000    0    
51    0.180000    0    
52    0.180000    0    
53    0.380000    6    
54    0.180000    0    
55    0.380000    11    

#Macrocel    #Threshold    #Rate[Hz]
1    0.400000    22    
2    0.200000    0    
3    0.600000    4    
4    0.200000    0    
5    0.200000    0    
6    0.200000    0    
7    0.400000    1    
8    0.200000    0    
9    0.600000    1    
10    0.200000    0    
11    0.200000    0    
12    0.400000    10    
13    0.200000    0    
14    0.200000    0    
15    0.600000    3    
16    0.200000    0    
17    0.200000    0    
18    0.400000    7    
19    0.200000    0    
20    0.200000    0    
21    0.200000    0    
22    0.200000    0    
23    0.400000    3    
24    0.200000    0    
25    0.200000    0    
26    0.200000    0    
27    0.400000    2    
28    0.400000    25    
29    0.200000    0    
30    0.400000    5    
31    0.400000    20    
32    0.200000    0    
33    0.200000    0    
34    0.200000    0    
35    0.200000    0    
36    0.400000    24    
37    0.200000    0    
38    0.200000    0    
39    0.200000    0    
40    0.200000    0    
41    0.200000    0    
42    0.400000    22    
43    0.200000    0    
44    0.200000    0    
45    0.400000    9    
46    0.200000    0    
47    0.600000    1    
48    0.200000    0    
49    0.400000    25    
50    0.200000    0    
51    0.200000    0    
52    0.200000    0    
53    0.400000    4    
54    0.200000    0    
55    0.400000    10    

#Macrocel    #Threshold    #Rate[Hz]
1    0.420000    19    
2    0.220000    0    
3    0.620000    2    
4    0.220000    0    
5    0.220000    0    
6    0.220000    0    
7    0.420000    0    
8    0.220000    0    
9    0.620000    1    
10    0.220000    0    
11    0.220000    0    
12    0.420000    7    
13    0.220000    0    
14    0.220000    0    
15    0.620000    3    
16    0.220000    0    
17    0.220000    0    
18    0.420000    6    
19    0.220000    0    
20    0.220000    0    
21    0.220000    0    
22    0.220000    0    
23    0.420000    0    
24    0.220000    0    
25    0.220000    0    
26    0.220000    0    
27    0.420000    2    
28    0.420000    16    
29    0.220000    0    
30    0.420000    0    
31    0.420000    16    
32    0.220000    0    
33    0.220000    0    
34    0.220000    0    
35    0.220000    0    
36    0.420000    23    
37    0.220000    0    
38    0.220000    0    
39    0.220000    0    
40    0.220000    0    
41    0.220000    0    
42    0.420000    17    
43    0.220000    0    
44    0.220000    0    
45    0.420000    5    
46    0.220000    0    
47    0.620000    0    
48    0.220000    0    
49    0.420000    22    
50    0.220000    0    
51    0.220000    0    
52    0.220000    0    
53    0.420000    2    
54    0.220000    0    
55    0.420000    9    

#Macrocel    #Threshold    #Rate[Hz]
1    0.440000    21    
2    0.240000    0    
3    0.640000    0    
4    0.240000    0    
5    0.240000    0    
6    0.240000    0    
7    0.440000    1    
8    0.240000    0    
9    0.640000    0    
10    0.240000    0    
11    0.240000    0    
12    0.440000    4    
13    0.240000    0    
14    0.240000    0    
15    0.640000    0    
16    0.240000    0    
17    0.240000    0    
18    0.440000    6    
19    0.240000    0    
20    0.240000    0    
21    0.240000    0    
22    0.240000    0    
23    0.440000    0    
24    0.240000    0    
25    0.240000    0    
26    0.240000    0    
27    0.440000    2    
28    0.440000    20    
29    0.240000    0    
30    0.440000    1    
31    0.440000    10    
32    0.240000    0    
33    0.240000    0    
34    0.240000    0    
35    0.240000    0    
36    0.440000    21    
37    0.240000    0    
38    0.240000    0    
39    0.240000    0    
40    0.240000    0    
41    0.240000    0    
42    0.440000    20    
43    0.240000    0    
44    0.240000    0    
45    0.440000    3    
46    0.240000    0    
47    0.640000    1    
48    0.240000    0    
49    0.440000    22    
50    0.240000    0    
51    0.240000    0    
52    0.240000    0    
53    0.440000    0    
54    0.240000    0    
55    0.440000    4    

#Macrocel    #Threshold    #Rate[Hz]
1    0.460000    19    
2    0.260000    0    
3    0.660000    0    
4    0.260000    0    
5    0.260000    0    
6    0.260000    0    
7    0.460000    0    
8    0.260000    0    
9    0.660000    0    
10    0.260000    0    
11    0.260000    0    
12    0.460000    6    
13    0.260000    0    
14    0.260000    0    
15    0.660000    0    
16    0.260000    0    
17    0.260000    0    
18    0.460000    0    
19    0.260000    0    
20    0.260000    0    
21    0.260000    0    
22    0.260000    0    
23    0.460000    0    
24    0.260000    0    
25    0.260000    0    
26    0.260000    0    
27    0.460000    1    
28    0.460000    15    
29    0.260000    0    
30    0.460000    0    
31    0.460000    20    
32    0.260000    0    
33    0.260000    0    
34    0.260000    0    
35    0.260000    0    
36    0.460000    21    
37    0.260000    0    
38    0.260000    0    
39    0.260000    0    
40    0.260000    0    
41    0.260000    0    
42    0.460000    13    
43    0.260000    0    
44    0.260000    0    
45    0.460000    0    
46    0.260000    0    
47    0.660000    0    
48    0.260000    0    
49    0.460000    19    
50    0.260000    0    
51    0.260000    0    
52    0.260000    0    
53    0.460000    0    
54    0.260000    0    
55    0.460000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.480000    13    
2    0.280000    0    
3    0.680000    0    
4    0.280000    0    
5    0.280000    0    
6    0.280000    0    
7    0.480000    0    
8    0.280000    0    
9    0.680000    0    
10    0.280000    0    
11    0.280000    0    
12    0.480000    1    
13    0.280000    0    
14    0.280000    0    
15    0.680000    0    
16    0.280000    0    
17    0.280000    0    
18    0.480000    3    
19    0.280000    0    
20    0.280000    0    
21    0.280000    0    
22    0.280000    0    
23    0.480000    0    
24    0.280000    0    
25    0.280000    0    
26    0.280000    0    
27    0.480000    0    
28    0.480000    11    
29    0.280000    0    
30    0.480000    0    
31    0.480000    7    
32    0.280000    0    
33    0.280000    0    
34    0.280000    0    
35    0.280000    0    
36    0.480000    20    
37    0.280000    0    
38    0.280000    0    
39    0.280000    0    
40    0.280000    0    
41    0.280000    0    
42    0.480000    12    
43    0.280000    0    
44    0.280000    0    
45    0.480000    1    
46    0.280000    0    
47    0.680000    0    
48    0.280000    0    
49    0.480000    15    
50    0.280000    0    
51    0.280000    0    
52    0.280000    0    
53    0.480000    0    
54    0.280000    0    
55    0.480000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.500000    14    
2    0.300000    0    
3    0.700000    0    
4    0.300000    0    
5    0.300000    0    
6    0.300000    0    
7    0.500000    0    
8    0.300000    0    
9    0.700000    0    
10    0.300000    0    
11    0.300000    0    
12    0.500000    0    
13    0.300000    0    
14    0.300000    0    
15    0.700000    0    
16    0.300000    0    
17    0.300000    0    
18    0.500000    0    
19    0.300000    0    
20    0.300000    0    
21    0.300000    0    
22    0.300000    0    
23    0.500000    0    
24    0.300000    0    
25    0.300000    0    
26    0.300000    0    
27    0.500000    0    
28    0.500000    9    
29    0.300000    0    
30    0.500000    0    
31    0.500000    3    
32    0.300000    0    
33    0.300000    0    
34    0.300000    0    
35    0.300000    0    
36    0.500000    19    
37    0.300000    0    
38    0.300000    0    
39    0.300000    0    
40    0.300000    0    
41    0.300000    0    
42    0.500000    10    
43    0.300000    0    
44    0.300000    0    
45    0.500000    0    
46    0.300000    0    
47    0.700000    0    
48    0.300000    0    
49    0.500000    18    
50    0.300000    0    
51    0.300000    0    
52    0.300000    0    
53    0.500000    0    
54    0.300000    0    
55    0.500000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.520000    11    
2    0.320000    0    
3    0.720000    0    
4    0.320000    0    
5    0.320000    0    
6    0.320000    0    
7    0.520000    0    
8    0.320000    0    
9    0.720000    0    
10    0.320000    0    
11    0.320000    0    
12    0.520000    0    
13    0.320000    0    
14    0.320000    0    
15    0.720000    0    
16    0.320000    0    
17    0.320000    0    
18    0.520000    0    
19    0.320000    0    
20    0.320000    0    
21    0.320000    0    
22    0.320000    0    
23    0.520000    0    
24    0.320000    0    
25    0.320000    0    
26    0.320000    0    
27    0.520000    0    
28    0.520000    4    
29    0.320000    0    
30    0.520000    0    
31    0.520000    3    
32    0.320000    0    
33    0.320000    0    
34    0.320000    0    
35    0.320000    0    
36    0.520000    12    
37    0.320000    0    
38    0.320000    0    
39    0.320000    0    
40    0.320000    0    
41    0.320000    0    
42    0.520000    3    
43    0.320000    0    
44    0.320000    0    
45    0.520000    0    
46    0.320000    0    
47    0.720000    0    
48    0.320000    0    
49    0.520000    9    
50    0.320000    0    
51    0.320000    0    
52    0.320000    0    
53    0.520000    0    
54    0.320000    0    
55    0.520000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.540000    6    
2    0.340000    0    
3    0.740000    0    
4    0.340000    0    
5    0.340000    0    
6    0.340000    0    
7    0.540000    0    
8    0.340000    0    
9    0.740000    0    
10    0.340000    0    
11    0.340000    0    
12    0.540000    0    
13    0.340000    0    
14    0.340000    0    
15    0.740000    0    
16    0.340000    0    
17    0.340000    0    
18    0.540000    0    
19    0.340000    0    
20    0.340000    0    
21    0.340000    0    
22    0.340000    0    
23    0.540000    0    
24    0.340000    0    
25    0.340000    0    
26    0.340000    0    
27    0.540000    0    
28    0.540000    6    
29    0.340000    0    
30    0.540000    0    
31    0.540000    3    
32    0.340000    0    
33    0.340000    0    
34    0.340000    0    
35    0.340000    0    
36    0.540000    9    
37    0.340000    0    
38    0.340000    0    
39    0.340000    0    
40    0.340000    0    
41    0.340000    0    
42    0.540000    2    
43    0.340000    0    
44    0.340000    0    
45    0.540000    0    
46    0.340000    0    
47    0.740000    0    
48    0.340000    0    
49    0.540000    11    
50    0.340000    0    
51    0.340000    0    
52    0.340000    0    
53    0.540000    0    
54    0.340000    0    
55    0.540000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.560000    9    
2    0.360000    0    
3    0.760000    0    
4    0.360000    0    
5    0.360000    0    
6    0.360000    0    
7    0.560000    0    
8    0.360000    0    
9    0.760000    0    
10    0.360000    0    
11    0.360000    0    
12    0.560000    0    
13    0.360000    0    
14    0.360000    0    
15    0.760000    0    
16    0.360000    0    
17    0.360000    0    
18    0.560000    0    
19    0.360000    0    
20    0.360000    0    
21    0.360000    0    
22    0.360000    0    
23    0.560000    0    
24    0.360000    0    
25    0.360000    0    
26    0.360000    0    
27    0.560000    0    
28    0.560000    2    
29    0.360000    0    
30    0.560000    0    
31    0.560000    1    
32    0.360000    0    
33    0.360000    0    
34    0.360000    0    
35    0.360000    0    
36    0.560000    8    
37    0.360000    0    
38    0.360000    0    
39    0.360000    0    
40    0.360000    0    
41    0.360000    0    
42    0.560000    1    
43    0.360000    0    
44    0.360000    0    
45    0.560000    0    
46    0.360000    0    
47    0.760000    0    
48    0.360000    0    
49    0.560000    7    
50    0.360000    0    
51    0.360000    0    
52    0.360000    0    
53    0.560000    0    
54    0.360000    0    
55    0.560000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.580000    6    
2    0.380000    0    
3    0.780000    0    
4    0.380000    0    
5    0.380000    0    
6    0.380000    0    
7    0.580000    0    
8    0.380000    0    
9    0.780000    0    
10    0.380000    0    
11    0.380000    0    
12    0.580000    0    
13    0.380000    0    
14    0.380000    0    
15    0.780000    0    
16    0.380000    0    
17    0.380000    0    
18    0.580000    0    
19    0.380000    0    
20    0.380000    0    
21    0.380000    0    
22    0.380000    0    
23    0.580000    0    
24    0.380000    0    
25    0.380000    0    
26    0.380000    0    
27    0.580000    0    
28    0.580000    1    
29    0.380000    0    
30    0.580000    0    
31    0.580000    0    
32    0.380000    0    
33    0.380000    0    
34    0.380000    0    
35    0.380000    0    
36    0.580000    7    
37    0.380000    0    
38    0.380000    0    
39    0.380000    0    
40    0.380000    0    
41    0.380000    0    
42    0.580000    0    
43    0.380000    0    
44    0.380000    0    
45    0.580000    0    
46    0.380000    0    
47    0.780000    0    
48    0.380000    0    
49    0.580000    2    
50    0.380000    0    
51    0.380000    0    
52    0.380000    0    
53    0.580000    0    
54    0.380000    0    
55    0.580000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.600000    3    
2    0.400000    0    
3    0.800000    0    
4    0.400000    0    
5    0.400000    0    
6    0.400000    0    
7    0.600000    0    
8    0.400000    0    
9    0.800000    0    
10    0.400000    0    
11    0.400000    0    
12    0.600000    0    
13    0.400000    0    
14    0.400000    0    
15    0.800000    0    
16    0.400000    0    
17    0.400000    0    
18    0.600000    0    
19    0.400000    0    
20    0.400000    0    
21    0.400000    0    
22    0.400000    0    
23    0.600000    0    
24    0.400000    0    
25    0.400000    0    
26    0.400000    0    
27    0.600000    0    
28    0.600000    1    
29    0.400000    0    
30    0.600000    0    
31    0.600000    1    
32    0.400000    0    
33    0.400000    0    
34    0.400000    0    
35    0.400000    0    
36    0.600000    5    
37    0.400000    0    
38    0.400000    0    
39    0.400000    0    
40    0.400000    0    
41    0.400000    0    
42    0.600000    1    
43    0.400000    0    
44    0.400000    0    
45    0.600000    0    
46    0.400000    0    
47    0.800000    0    
48    0.400000    0    
49    0.600000    2    
50    0.400000    0    
51    0.400000    0    
52    0.400000    0    
53    0.600000    0    
54    0.400000    0    
55    0.600000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.620000    3    
2    0.420000    0    
3    0.820000    0    
4    0.420000    0    
5    0.420000    0    
6    0.420000    0    
7    0.620000    0    
8    0.420000    0    
9    0.820000    0    
10    0.420000    0    
11    0.420000    0    
12    0.620000    0    
13    0.420000    0    
14    0.420000    0    
15    0.820000    0    
16    0.420000    0    
17    0.420000    0    
18    0.620000    0    
19    0.420000    0    
20    0.420000    0    
21    0.420000    0    
22    0.420000    0    
23    0.620000    0    
24    0.420000    0    
25    0.420000    0    
26    0.420000    0    
27    0.620000    0    
28    0.620000    0    
29    0.420000    0    
30    0.620000    0    
