#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
41    0.220000    25    
42    0.220000    25    
43    0.020000    0    
44    0.020000    0    
45    0.220000    25    
46    0.220000    25    
47    0.220000    25    
48    0.020000    0    
49    0.220000    25    
50    0.220000    25    
51    0.020000    25    
52    0.020000    0    
53    0.220000    25    
54    0.020000    0    
55    0.220000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.240000    25    
2    0.240000    25    
3    0.240000    25    
4    0.240000    25    
5    0.040000    0    
6    0.040000    0    
7    0.240000    25    
8    0.240000    25    
9    0.240000    25    
10    0.040000    0    
11    0.040000    0    
12    0.040000    0    
13    0.040000    0    
14    0.240000    25    
15    0.240000    25    
16    0.040000    0    
17    0.040000    0    
18    0.240000    25    
19    0.240000    25    
20    0.040000    0    
21    0.040000    0    
22    0.240000    25    
23    0.240000    25    
24    0.440000    23    
25    0.440000    23    
26    0.040000    0    
27    0.440000    24    
28    0.240000    25    
29    0.040000    0    
30    0.440000    23    
31    0.240000    25    
32    0.040000    0    
33    0.040000    0    
34    0.040000    0    
35    0.240000    22    
36    0.240000    22    
37    0.240000    24    
38    0.040000    0    
39    0.240000    25    
40    0.040000    0    
41    0.240000    25    
42    0.240000    24    
43    0.040000    0    
44    0.040000    0    
45    0.240000    25    
46    0.240000    25    
47    0.240000    25    
48    0.040000    0    
49    0.240000    25    
50    0.240000    23    
51    0.040000    25    
52    0.040000    0    
53    0.240000    24    
54    0.040000    0    
55    0.240000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.260000    25    
2    0.260000    25    
3    0.260000    25    
4    0.260000    25    
5    0.060000    0    
6    0.060000    0    
7    0.260000    25    
8    0.260000    24    
9    0.260000    24    
10    0.060000    0    
11    0.060000    0    
12    0.060000    0    
13    0.060000    0    
14    0.260000    25    
15    0.260000    25    
16    0.060000    0    
17    0.060000    0    
18    0.260000    25    
19    0.260000    25    
20    0.060000    0    
21    0.060000    0    
22    0.260000    24    
23    0.260000    25    
24    0.460000    23    
25    0.460000    24    
26    0.060000    0    
27    0.460000    24    
28    0.260000    24    
29    0.060000    0    
30    0.460000    24    
31    0.260000    25    
32    0.060000    0    
33    0.060000    0    
34    0.060000    0    
35    0.260000    23    
36    0.260000    21    
37    0.260000    24    
38    0.060000    0    
39    0.260000    25    
40    0.060000    0    
41    0.260000    25    
42    0.260000    24    
43    0.060000    0    
44    0.060000    0    
45    0.260000    25    
46    0.260000    25    
47    0.260000    25    
48    0.060000    0    
49    0.260000    25    
50    0.260000    24    
51    0.060000    25    
52    0.060000    0    
53    0.260000    24    
54    0.060000    0    
55    0.260000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.280000    25    
2    0.280000    25    
3    0.280000    25    
4    0.280000    25    
5    0.080000    0    
6    0.080000    0    
7    0.280000    25    
8    0.280000    24    
9    0.280000    23    
10    0.080000    0    
11    0.080000    0    
12    0.080000    0    
13    0.080000    0    
14    0.280000    24    
15    0.280000    24    
16    0.080000    0    
17    0.080000    0    
18    0.280000    25    
19    0.280000    25    
20    0.080000    0    
21    0.080000    0    
22    0.280000    24    
23    0.280000    25    
24    0.480000    20    
25    0.480000    22    
26    0.080000    0    
27    0.480000    21    
28    0.280000    24    
29    0.080000    0    
30    0.480000    22    
31    0.280000    25    
32    0.080000    0    
33    0.080000    0    
34    0.080000    0    
35    0.280000    19    
36    0.280000    19    
37    0.280000    22    
38    0.080000    0    
39    0.280000    25    
40    0.080000    0    
41    0.280000    25    
42    0.280000    22    
43    0.080000    0    
44    0.080000    0    
45    0.280000    25    
46    0.280000    23    
47    0.280000    25    
48    0.080000    0    
49    0.280000    23    
50    0.280000    23    
51    0.080000    25    
52    0.080000    0    
53    0.280000    23    
54    0.080000    0    
55    0.280000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.300000    25    
2    0.300000    25    
3    0.300000    23    
4    0.300000    23    
5    0.100000    0    
6    0.100000    0    
7    0.300000    25    
8    0.300000    19    
9    0.300000    20    
10    0.100000    0    
11    0.100000    0    
12    0.100000    0    
13    0.100000    0    
14    0.300000    21    
15    0.300000    21    
16    0.100000    0    
17    0.100000    0    
18    0.300000    25    
19    0.300000    24    
20    0.100000    0    
21    0.100000    0    
22    0.300000    24    
23    0.300000    24    
24    0.500000    20    
25    0.500000    22    
26    0.100000    0    
27    0.500000    22    
28    0.300000    24    
29    0.100000    0    
30    0.500000    21    
31    0.300000    25    
32    0.100000    0    
33    0.100000    0    
34    0.100000    0    
35    0.300000    19    
36    0.300000    16    
37    0.300000    23    
38    0.100000    0    
39    0.300000    25    
40    0.100000    0    
41    0.300000    25    
42    0.300000    23    
43    0.100000    0    
44    0.100000    0    
45    0.300000    25    
46    0.300000    24    
47    0.300000    25    
48    0.100000    0    
49    0.300000    23    
50    0.300000    16    
51    0.100000    25    
52    0.100000    0    
53    0.300000    16    
54    0.100000    0    
55    0.300000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.320000    24    
2    0.320000    24    
3    0.320000    20    
4    0.320000    18    
5    0.120000    0    
6    0.120000    0    
7    0.320000    25    
8    0.320000    16    
9    0.320000    17    
10    0.120000    0    
11    0.120000    0    
12    0.120000    0    
13    0.120000    0    
14    0.320000    19    
15    0.320000    19    
16    0.120000    0    
17    0.120000    0    
18    0.320000    23    
19    0.320000    25    
20    0.120000    0    
21    0.120000    0    
22    0.320000    17    
23    0.320000    25    
24    0.520000    20    
25    0.520000    18    
26    0.120000    0    
27    0.520000    22    
28    0.320000    19    
29    0.120000    0    
30    0.520000    18    
31    0.320000    25    
32    0.120000    0    
33    0.120000    0    
34    0.120000    0    
35    0.320000    15    
36    0.320000    14    
37    0.320000    23    
38    0.120000    0    
39    0.320000    25    
40    0.120000    0    
41    0.320000    25    
42    0.320000    22    
43    0.120000    0    
44    0.120000    0    
45    0.320000    25    
46    0.320000    22    
47    0.320000    25    
48    0.120000    0    
49    0.320000    20    
50    0.320000    13    
51    0.120000    25    
52    0.120000    0    
53    0.320000    13    
54    0.120000    0    
55    0.320000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.340000    23    
2    0.340000    23    
3    0.340000    21    
4    0.340000    21    
5    0.140000    0    
6    0.140000    0    
7    0.340000    25    
8    0.340000    16    
9    0.340000    16    
10    0.140000    0    
11    0.140000    0    
12    0.140000    0    
13    0.140000    0    
14    0.340000    19    
15    0.340000    18    
16    0.140000    0    
17    0.140000    0    
18    0.340000    19    
19    0.340000    24    
20    0.140000    0    
21    0.140000    0    
22    0.340000    19    
23    0.340000    24    
24    0.540000    13    
25    0.540000    14    
26    0.140000    0    
27    0.540000    16    
28    0.340000    21    
29    0.140000    0    
30    0.540000    14    
31    0.340000    25    
32    0.140000    0    
33    0.140000    0    
34    0.140000    0    
35    0.340000    10    
36    0.340000    7    
37    0.340000    20    
38    0.140000    0    
39    0.340000    25    
40    0.140000    0    
41    0.340000    24    
42    0.340000    20    
43    0.140000    0    
44    0.140000    0    
45    0.340000    25    
46    0.340000    16    
47    0.340000    24    
48    0.140000    0    
49    0.340000    14    
50    0.340000    6    
51    0.140000    25    
52    0.140000    0    
53    0.340000    6    
54    0.140000    0    
55    0.340000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.360000    21    
2    0.360000    23    
3    0.360000    18    
4    0.360000    18    
5    0.160000    0    
6    0.160000    0    
7    0.360000    23    
8    0.360000    8    
9    0.360000    10    
10    0.160000    0    
11    0.160000    0    
12    0.160000    0    
13    0.160000    0    
14    0.360000    18    
15    0.360000    16    
16    0.160000    0    
17    0.160000    0    
18    0.360000    19    
19    0.360000    25    
20    0.160000    0    
21    0.160000    0    
22    0.360000    15    
23    0.360000    25    
24    0.560000    8    
25    0.560000    11    
26    0.160000    0    
27    0.560000    14    
28    0.360000    15    
29    0.160000    0    
30    0.560000    10    
31    0.360000    25    
32    0.160000    0    
33    0.160000    0    
34    0.160000    0    
35    0.360000    9    
36    0.360000    9    
37    0.360000    11    
38    0.160000    0    
39    0.360000    25    
40    0.160000    0    
41    0.360000    25    
42    0.360000    9    
43    0.160000    0    
44    0.160000    0    
45    0.360000    25    
46    0.360000    17    
47    0.360000    25    
48    0.160000    0    
49    0.360000    16    
50    0.360000    3    
51    0.160000    25    
52    0.160000    0    
53    0.360000    3    
54    0.160000    0    
55    0.360000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.380000    20    
2    0.380000    20    
3    0.380000    7    
4    0.380000    7    
5    0.180000    0    
6    0.180000    0    
7    0.380000    23    
8    0.380000    4    
9    0.380000    4    
10    0.180000    0    
11    0.180000    0    
12    0.180000    0    
13    0.180000    0    
14    0.380000    11    
15    0.380000    11    
16    0.180000    0    
17    0.180000    0    
18    0.380000    7    
19    0.380000    24    
20    0.180000    0    
21    0.180000    0    
22    0.380000    10    
23    0.380000    25    
24    0.580000    5    
25    0.580000    11    
26    0.180000    0    
27    0.580000    8    
28    0.380000    12    
29    0.180000    0    
30    0.580000    11    
31    0.380000    22    
32    0.180000    0    
33    0.180000    0    
34    0.180000    0    
35    0.380000    3    
36    0.380000    3    
37    0.380000    6    
38    0.180000    0    
39    0.380000    22    
40    0.180000    0    
41    0.380000    23    
42    0.380000    5    
43    0.180000    0    
44    0.180000    0    
45    0.380000    22    
46    0.380000    8    
47    0.380000    23    
48    0.180000    0    
49    0.380000    7    
50    0.380000    5    
51    0.180000    25    
52    0.180000    0    
53    0.380000    6    
54    0.180000    0    
55    0.380000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.400000    21    
2    0.400000    22    
3    0.400000    6    
4    0.400000    7    
5    0.200000    0    
6    0.200000    0    
7    0.400000    23    
8    0.400000    4    
9    0.400000    4    
10    0.200000    0    
11    0.200000    0    
12    0.200000    0    
13    0.200000    0    
14    0.400000    7    
15    0.400000    6    
16    0.200000    0    
17    0.200000    0    
18    0.400000    5    
19    0.400000    22    
20    0.200000    0    
21    0.200000    0    
22    0.400000    10    
23    0.400000    23    
24    0.600000    8    
25    0.600000    6    
26    0.200000    0    
27    0.600000    11    
28    0.400000    11    
29    0.200000    0    
30    0.600000    6    
31    0.400000    25    
32    0.200000    0    
33    0.200000    0    
34    0.200000    0    
35    0.400000    2    
36    0.400000    1    
37    0.400000    6    
38    0.200000    0    
39    0.400000    23    
40    0.200000    0    
41    0.400000    20    
42    0.400000    6    
43    0.200000    0    
44    0.200000    0    
45    0.400000    23    
46    0.400000    2    
47    0.400000    20    
48    0.200000    0    
49    0.400000    2    
50    0.400000    0    
51    0.200000    25    
52    0.200000    0    
53    0.400000    0    
54    0.200000    0    
55    0.400000    24    

#Macrocel    #Threshold    #Rate[Hz]
1    0.420000    15    
2    0.420000    16    
3    0.420000    2    
4    0.420000    2    
5    0.220000    0    
6    0.220000    0    
7    0.420000    17    
8    0.420000    0    
9    0.420000    0    
10    0.220000    0    
11    0.220000    0    
12    0.220000    0    
13    0.220000    0    
14    0.420000    5    
15    0.420000    4    
16    0.220000    0    
17    0.220000    0    
18    0.420000    2    
19    0.420000    19    
20    0.220000    0    
21    0.220000    0    
22    0.420000    5    
23    0.420000    19    
24    0.620000    5    
25    0.620000    5    
26    0.220000    0    
27    0.620000    7    
28    0.420000    5    
29    0.220000    0    
30    0.620000    5    
31    0.420000    22    
32    0.220000    0    
33    0.220000    0    
34    0.220000    0    
35    0.420000    1    
36    0.420000    0    
37    0.420000    3    
38    0.220000    0    
39    0.420000    19    
40    0.220000    0    
41    0.420000    23    
42    0.420000    2    
43    0.220000    0    
44    0.220000    0    
45    0.420000    19    
46    0.420000    2    
47    0.420000    23    
48    0.220000    0    
49    0.420000    1    
50    0.420000    0    
51    0.220000    25    
52    0.220000    0    
53    0.420000    0    
54    0.220000    0    
55    0.420000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.440000    18    
2    0.440000    18    
3    0.440000    1    
4    0.440000    1    
5    0.240000    0    
6    0.240000    0    
7    0.440000    16    
8    0.440000    0    
9    0.440000    0    
10    0.240000    0    
11    0.240000    0    
12    0.240000    0    
13    0.240000    0    
14    0.440000    4    
15    0.440000    3    
16    0.240000    0    
17    0.240000    0    
18    0.440000    0    
19    0.440000    18    
20    0.240000    0    
21    0.240000    0    
22    0.440000    1    
23    0.440000    18    
24    0.640000    1    
25    0.640000    4    
26    0.240000    0    
27    0.640000    1    
28    0.440000    2    
29    0.240000    0    
30    0.640000    4    
31    0.440000    22    
32    0.240000    0    
33    0.240000    0    
34    0.240000    0    
35    0.440000    0    
36    0.440000    0    
37    0.440000    1    
38    0.240000    0    
39    0.440000    18    
40    0.240000    0    
41    0.440000    18    
42    0.440000    1    
43    0.240000    0    
44    0.240000    0    
45    0.440000    18    
46    0.440000    1    
47    0.440000    18    
48    0.240000    0    
49    0.440000    0    
50    0.440000    1    
51    0.240000    25    
52    0.240000    0    
53    0.440000    1    
54    0.240000    0    
55    0.440000    23    

#Macrocel    #Threshold    #Rate[Hz]
1    0.460000    10    
2    0.460000    10    
3    0.460000    0    
4    0.460000    0    
5    0.260000    0    
6    0.260000    0    
7    0.460000    17    
8    0.460000    0    
9    0.460000    0    
10    0.260000    0    
11    0.260000    0    
12    0.260000    0    
13    0.260000    0    
14    0.460000    3    
15    0.460000    3    
16    0.260000    0    
17    0.260000    0    
18    0.460000    1    
19    0.460000    18    
20    0.260000    0    
21    0.260000    0    
22    0.460000    1    
23    0.460000    18    
24    0.660000    0    
25    0.660000    4    
26    0.260000    0    
27    0.660000    0    
28    0.460000    1    
29    0.260000    0    
30    0.660000    4    
31    0.460000    20    
32    0.260000    0    
33    0.260000    0    
34    0.260000    0    
35    0.460000    0    
36    0.460000    0    
37    0.460000    1    
38    0.260000    0    
39    0.460000    12    
40    0.260000    0    
41    0.460000    12    
42    0.460000    1    
43    0.260000    0    
44    0.260000    0    
45    0.460000    13    
46    0.460000    0    
47    0.460000    12    
48    0.260000    0    
49    0.460000    0    
50    0.460000    0    
51    0.260000    25    
52    0.260000    0    
53    0.460000    0    
54    0.260000    0    
55    0.460000    24    

#Macrocel    #Threshold    #Rate[Hz]
1    0.480000    9    
2    0.480000    9    
3    0.480000    0    
4    0.480000    0    
5    0.280000    0    
6    0.280000    0    
7    0.480000    13    
8    0.480000    0    
9    0.480000    0    
10    0.280000    0    
11    0.280000    0    
12    0.280000    0    
13    0.280000    0    
14    0.480000    4    
15    0.480000    2    
16    0.280000    0    
17    0.280000    0    
18    0.480000    0    
19    0.480000    12    
20    0.280000    0    
21    0.280000    0    
22    0.480000    0    
23    0.480000    13    
24    0.680000    0    
25    0.680000    1    
26    0.280000    0    
27    0.680000    0    
28    0.480000    0    
29    0.280000    0    
30    0.680000    1    
31    0.480000    16    
32    0.280000    0    
33    0.280000    0    
34    0.280000    0    
35    0.480000    0    
36    0.480000    0    
37    0.480000    0    
38    0.280000    0    
39    0.480000    13    
40    0.280000    0    
41    0.480000    10    
42    0.480000    0    
43    0.280000    0    
44    0.280000    0    
45    0.480000    13    
46    0.480000    0    
47    0.480000    10    
48    0.280000    0    
49    0.480000    0    
50    0.480000    0    
51    0.280000    25    
52    0.280000    0    
53    0.480000    0    
54    0.280000    0    
55    0.480000    21    

#Macrocel    #Threshold    #Rate[Hz]
1    0.500000    6    
2    0.500000    6    
3    0.500000    0    
4    0.500000    0    
5    0.300000    0    
6    0.300000    0    
7    0.500000    8    
8    0.500000    0    
9    0.500000    0    
10    0.300000    0    
11    0.300000    0    
12    0.300000    0    
13    0.300000    0    
14    0.500000    2    
15    0.500000    1    
16    0.300000    0    
17    0.300000    0    
18    0.500000    0    
19    0.500000    5    
20    0.300000    0    
21    0.300000    0    
22    0.500000    0    
23    0.500000    5    
24    0.700000    0    
25    0.700000    0    
26    0.300000    0    
27    0.700000    0    
28    0.500000    0    
29    0.300000    0    
30    0.700000    0    
31    0.500000    14    
32    0.300000    0    
33    0.300000    0    
34    0.300000    0    
35    0.500000    0    
36    0.500000    0    
37    0.500000    1    
38    0.300000    0    
39    0.500000    7    
40    0.300000    0    
41    0.500000    7    
42    0.500000    1    
43    0.300000    0    
44    0.300000    0    
45    0.500000    7    
46    0.500000    0    
47    0.500000    7    
48    0.300000    0    
49    0.500000    0    
50    0.500000    0    
51    0.300000    25    
52    0.300000    0    
53    0.500000    0    
54    0.300000    0    
55    0.500000    21    

#Macrocel    #Threshold    #Rate[Hz]
1    0.520000    4    
2    0.520000    4    
3    0.520000    0    
4    0.520000    0    
5    0.320000    0    
6    0.320000    0    
7    0.520000    4    
8    0.520000    0    
9    0.520000    0    
10    0.320000    0    
11    0.320000    0    
12    0.320000    0    
13    0.320000    0    
14    0.520000    0    
15    0.520000    0    
16    0.320000    0    
17    0.320000    0    
18    0.520000    0    
19    0.520000    5    
20    0.320000    0    
21    0.320000    0    
22    0.520000    0    
23    0.520000    6    
24    0.720000    0    
25    0.720000    0    
26    0.320000    0    
27    0.720000    0    
28    0.520000    0    
29    0.320000    0    
30    0.720000    0    
31    0.520000    13    
32    0.320000    0    
33    0.320000    0    
34    0.320000    0    
35    0.520000    0    
36    0.520000    0    
37    0.520000    0    
38    0.320000    0    
39    0.520000    6    
40    0.320000    0    
41    0.520000    5    
42    0.520000    0    
43    0.320000    0    
44    0.320000    0    
45    0.520000    7    
46    0.520000    0    
47    0.520000    5    
48    0.320000    0    
49    0.520000    0    
50    0.520000    0    
51    0.320000    25    
52    0.320000    0    
53    0.520000    0    
54    0.320000    0    
55    0.520000    16    

#Macrocel    #Threshold    #Rate[Hz]
1    0.540000    2    
2    0.540000    2    
3    0.540000    0    
4    0.540000    0    
5    0.340000    0    
6    0.340000    0    
7    0.540000    4    
8    0.540000    0    
9    0.540000    0    
10    0.340000    0    
11    0.340000    0    
12    0.340000    0    
13    0.340000    0    
14    0.540000    0    
15    0.540000    0    
16    0.340000    0    
17    0.340000    0    
18    0.540000    0    
19    0.540000    3    
20    0.340000    0    
21    0.340000    0    
22    0.540000    0    
23    0.540000    4    
24    0.740000    0    
25    0.740000    0    
26    0.340000    0    
27    0.740000    0    
28    0.540000    0    
29    0.340000    0    
30    0.740000    0    
31    0.540000    8    
32    0.340000    0    
33    0.340000    0    
34    0.340000    0    
35    0.540000    0    
36    0.540000    0    
37    0.540000    0    
38    0.340000    0    
39    0.540000    3    
40    0.340000    0    
41    0.540000    3    
42    0.540000    0    
43    0.340000    0    
44    0.340000    0    
45    0.540000    3    
46    0.540000    0    
47    0.540000    3    
48    0.340000    0    
49    0.540000    0    
50    0.540000    0    
51    0.340000    25    
52    0.340000    0    
53    0.540000    0    
54    0.340000    0    
55    0.540000    17    

#Macrocel    #Threshold    #Rate[Hz]
1    0.560000    1    
2    0.560000    1    
3    0.560000    0    
4    0.560000    0    
5    0.360000    0    
6    0.360000    0    
7    0.560000    1    
8    0.560000    0    
9    0.560000    0    
10    0.360000    0    
11    0.360000    0    
12    0.360000    0    
13    0.360000    0    
14    0.560000    0    
15    0.560000    0    
16    0.360000    0    
17    0.360000    0    
18    0.560000    0    
19    0.560000    1    
20    0.360000    0    
21    0.360000    0    
22    0.560000    0    
23    0.560000    1    
24    0.760000    0    
25    0.760000    0    
26    0.360000    0    
27    0.760000    0    
28    0.560000    0    
29    0.360000    0    
30    0.760000    0    
31    0.560000    3    
32    0.360000    0    
33    0.360000    0    
34    0.360000    0    
35    0.560000    0    
36    0.560000    0    
37    0.560000    0    
38    0.360000    0    
39    0.560000    2    
40    0.360000    0    
41    0.560000    1    
42    0.560000    0    
43    0.360000    0    
44    0.360000    0    
45    0.560000    2    
46    0.560000    0    
47    0.560000    1    
48    0.360000    0    
49    0.560000    0    
50    0.560000    0    
51    0.360000    25    
52    0.360000    0    
53    0.560000    0    
54    0.360000    0    
55    0.560000    17    

#Macrocel    #Threshold    #Rate[Hz]
1    0.580000    0    
2    0.580000    0    
3    0.580000    0    
4    0.580000    0    
5    0.380000    0    
6    0.380000    0    
7    0.580000    2    
8    0.580000    0    
9    0.580000    0    
10    0.380000    0    
11    0.380000    0    
12    0.380000    0    
13    0.380000    0    
14    0.580000    0    
15    0.580000    0    
16    0.380000    0    
17    0.380000    0    
18    0.580000    0    
19    0.580000    0    
20    0.380000    0    
21    0.380000    0    
22    0.580000    0    
23    0.580000    0    
24    0.780000    0    
25    0.780000    0    
26    0.380000    0    
27    0.780000    1    
28    0.580000    0    
29    0.380000    0    
30    0.780000    0    
31    0.580000    3    
32    0.380000    0    
33    0.380000    0    
34    0.380000    0    
35    0.580000    0    
36    0.580000    0    
37    0.580000    0    
38    0.380000    0    
39    0.580000    0    
40    0.380000    0    
41    0.580000    0    
42    0.580000    0    
43    0.380000    0    
44    0.380000    0    
45    0.580000    0    
46    0.580000    0    
47    0.580000    0    
48    0.380000    0    
49    0.580000    0    
50    0.580000    0    
51    0.380000    25    
52    0.380000    0    
53    0.580000    0    
54    0.380000    0    
55    0.580000    8    

#Macrocel    #Threshold    #Rate[Hz]
1    0.600000    0    
2    0.600000    0    
3    0.600000    0    
4    0.600000    0    
5    0.400000    0    
6    0.400000    0    
7    0.600000    0    
8    0.600000    0    
9    0.600000    0    
10    0.400000    0    
11    0.400000    0    
12    0.400000    0    
13    0.400000    0    
14    0.600000    0    
15    0.600000    0    
16    0.400000    0    
17    0.400000    0    
18    0.600000    0    
19    0.600000    0    
20    0.400000    0    
21    0.400000    0    
22    0.600000    0    
23    0.600000    0    
24    0.800000    0    
25    0.800000    0    
26    0.400000    0    
27    0.800000    0    
28    0.600000    0    
29    0.400000    0    
30    0.800000    0    
31    0.600000    1    
32    0.400000    0    
33    0.400000    0    
34    0.400000    0    
35    0.600000    0    
36    0.600000    0    
37    0.600000    0    
38    0.400000    0    
39    0.600000    0    
40    0.400000    0    
41    0.600000    1    
42    0.600000    0    
43    0.400000    0    
44    0.400000    0    
45    0.600000    0    
46    0.600000    0    
47    0.600000    1    
48    0.400000    0    
49    0.600000    0    
50    0.600000    0    
51    0.400000    25    
52    0.400000    0    
53    0.600000    0    
54    0.400000    0    
55    0.600000    4    

#Macrocel    #Threshold    #Rate[Hz]
1    0.620000    0    
2    0.620000    1    
3    0.620000    0    
4    0.620000    0    
5    0.420000    0    
6    0.420000    0    
7    0.620000    0    
8    0.620000    0    
9    0.620000    0    
10    0.420000    0    
11    0.420000    0    
12    0.420000    0    
13    0.420000    0    
14    0.620000    0    
15    0.620000    0    
16    0.420000    0    
17    0.420000    0    
18    0.620000    0    
19    0.620000    0    
20    0.420000    0    
21    0.420000    0    
22    0.620000    0    
23    0.620000    0    
24    0.820000    0    
25    0.820000    0    
26    0.420000    0    
27    0.820000    0    
28    0.620000    0    
29    0.420000    0    
30    0.820000    0    
31    0.620000    1    
32    0.420000    0    
33    0.420000    0    
34    0.420000    0    
35    0.620000    0    
36    0.620000    0    
37    0.620000    0    
38    0.420000    0    
39    0.620000    0    
40    0.420000    0    
41    0.620000    0    
42    0.620000    0    
43    0.420000    0    
44    0.420000    0    
45    0.620000    0    
46    0.620000    0    
47    0.620000    0    
48    0.420000    0    
49    0.620000    0    
50    0.620000    0    
51    0.420000    25    
52    0.420000    0    
53    0.620000    0    
54    0.420000    0    
55    0.620000    6    

#Macrocel     #Threshold 
1    0.220000 
2    0.220000 
3    0.220000 
4    0.220000 
5    0.020000 
6    0.020000 
7    0.220000 
8    0.220000 
9    0.220000 
10    0.020000 
11    0.020000 
12    0.020000 
13    0.020000 
14    0.220000 
15    0.220000 
16    0.020000 
17    0.020000 
18    0.220000 
19    0.220000 
20    0.020000 
21    0.020000 
22    0.220000 
23    0.220000 
24    0.420000 
25    0.420000 
26    0.020000 
27    0.420000 
28    0.220000 
29    0.020000 
30    0.420000 
31    -19.780000 
32    0.020000 
33    0.020000 
34    0.020000 
35    0.220000 
36    0.220000 
37    0.220000 
38    0.020000 
39    0.220000 
40    0.020000 
41    0.220000 
42    0.220000 
43    0.020000 
44    0.020000 
45    0.220000 
46    0.220000 
47    0.220000 
48    0.020000 
49    0.220000 
50    0.220000 
51    -19.980000 
52    0.020000 
53    0.220000 
54    0.020000 
55    -19.780000 

#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
355        1        15        3        2,3,0        14.000000
583        1        26        1        1,0,0        14.000000
491        3        14        7        4,7,0        14.000000
364        4        19        9        6,9,0        14.000000
140        5        30        15        10,11,15        14.000000
190        5        11        12        5,8,12        14.000000
284        6        30        18        13,14,18        14.000000
514        8        3        23        17,23,0        14.000000
13        9        16        28        16,24,28        14.000000
151        9        5        27        19,20,27        14.000000
66        10        10        30        21,22,30        14.000000
339        11        7        31        25,26,31        14.000000
310        12        16        36        29,32,36        14.000000
83        13        23        42        33,35,42        14.000000
60        14        5        45        34,37,45        14.000000
171        14        29        47        38,39,47        14.000000
380        15        28        49        40,43,49        14.000000
209        16        24        53        44,46,53        14.000000
327        17        18        55        48,50,55        14.000000
#Threshold 0.200000    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    25    22    25    25    25    25    25    25    25    25    25    25    0    25    25    25    25    25    25    25    25    25    0    0    25    0    25    
#Threshold 0.400000    23    25    25    3    24    25    5    24    25    4    3    24    0    1    4    5    25    0    21    21    6    7    25    4    25    25    22    8    18    7    25    17    20    1    20    18    1    24    24    10    0    20    10    24    1    23    25    1    10    1    0    0    23    0    1    
#Threshold 0.600000    1    4    1    0    4    0    0    4    0    0    0    4    0    0    0    0    9    0    0    0    0    0    8    0    6    5    0    0    0    0    6    0    0    0    0    0    0    4    3    0    0    0    0    2    0    1    4    0    0    0    0    0    1    0    0    
#Macrocel    #Threshold    #Rate[Hz]
1    0.200000    25    
2    0.400000    24    
3    0.400000    24    
4    0.200000    25    
5    0.200000    25    
6    0.400000    21    
7    0.200000    25    
8    0.200000    25    
9    0.400000    22    
10    0.200000    25    
11    0.200000    25    
12    0.200000    25    
13    0.200000    25    
14    0.200000    25    
15    0.200000    25    
16    0.200000    25    
17    0.400000    24    
18    0.200000    25    
19    0.200000    25    
20    0.200000    25    
21    0.200000    25    
22    0.200000    25    
23    0.400000    24    
24    0.200000    25    
25    0.400000    24    
26    0.400000    24    
27    0.200000    25    
28    0.200000    25    
29    0.200000    25    
30    -0.000000    0    
31    0.400000    24    
32    0.200000    25    
33    0.200000    25    
34    0.200000    25    
35    0.200000    25    
36    0.200000    25    
37    0.200000    25    
38    0.200000    25    
39    0.200000    25    
40    0.200000    25    
41    -0.000000    0    
42    0.200000    25    
43    0.200000    25    
44    0.200000    25    
45    0.200000    25    
46    0.200000    25    
47    0.400000    25    
48    0.200000    25    
49    0.200000    25    
50    0.200000    25    
51    -0.000000    0    
52    -0.000000    0    
53    0.200000    25    
54    -0.000000    0    
55    0.200000    25    

#Macrocel    #Threshold    #Rate[Hz]
1    0.220000    25    
2    0.420000    23    
3    0.420000    23    
4    0.220000    25    
5    0.220000    25    
6    0.420000    21    
7    0.220000    25    
8    0.220000    25    
9    0.420000    21    
10    0.220000    25    
11    0.220000    25    
12    0.220000    25    
13    0.220000    25    
14    0.220000    25    
15    0.220000    25    
16    0.220000    25    
17    0.420000    25    
18    0.220000    25    
19    0.220000    25    
20    0.220000    25    
21    0.220000    25    
22    0.220000    25    
23    0.420000    25    
24    0.220000    25    
25    0.420000    25    
26    0.420000    25    
27    0.220000    25    
28    0.220000    25    
29    0.220000    25    
30    0.020000    24    
31    0.420000    25    
32    0.220000    25    
33    0.220000    25    
34    0.220000    25    
35    0.220000    25    
36    0.220000    25    
37    0.220000    24    
38    0.220000    25    
39    0.220000    25    
40    0.220000    25    
41    0.020000    0    
42    0.220000    25    
43    0.220000    25    
44    0.220000    25    
45    0.220000    25    
46    0.220000    25    
47    0.420000    22    
