#PIXEL  #BOARD  #CHANNEL  #MACROCELL L1  #ALL MACROCELLS  #ATTENUATION
47    0.730000    2    
48    0.530000    0    
49    0.530000    0    
50    0.330000    0    
51    0.330000    0    
52    0.330000    0    
53    0.730000    1    
54    0.330000    0    
55    0.530000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.760000    0    
2    0.360000    0    
3    0.760000    0    
4    0.360000    0    
5    0.560000    0    
6    0.760000    0    
7    0.560000    0    
8    0.360000    0    
9    0.760000    0    
10    0.760000    0    
11    0.360000    0    
12    0.560000    0    
13    0.560000    1    
14    0.360000    0    
15    0.760000    0    
16    0.760000    0    
17    0.560000    0    
18    0.560000    1    
19    0.360000    0    
20    0.560000    0    
21    0.560000    8    
22    0.360000    0    
23    0.560000    0    
24    0.360000    0    
25    0.360000    0    
26    0.560000    9    
27    0.560000    0    
28    0.760000    0    
29    0.560000    0    
30    0.560000    10    
31    0.560000    11    
32    0.360000    0    
33    0.560000    12    
34    0.560000    0    
35    0.360000    0    
36    0.560000    0    
37    0.360000    0    
38    0.760000    0    
39    0.360000    0    
40    0.560000    0    
41    0.360000    0    
42    0.560000    12    
43    0.360000    0    
44    0.760000    1    
45    0.560000    0    
46    0.360000    0    
47    0.760000    1    
48    0.560000    0    
49    0.560000    0    
50    0.360000    0    
51    0.360000    0    
52    0.360000    0    
53    0.760000    0    
54    0.360000    0    
55    0.560000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.790000    0    
2    0.390000    0    
3    0.790000    0    
4    0.390000    0    
5    0.590000    0    
6    0.790000    0    
7    0.590000    0    
8    0.390000    0    
9    0.790000    0    
10    0.790000    0    
11    0.390000    0    
12    0.590000    0    
13    0.590000    0    
14    0.390000    0    
15    0.790000    0    
16    0.790000    0    
17    0.590000    0    
18    0.590000    0    
19    0.390000    0    
20    0.590000    0    
21    0.590000    6    
22    0.390000    0    
23    0.590000    0    
24    0.390000    0    
25    0.390000    0    
26    0.590000    4    
27    0.590000    0    
28    0.790000    0    
29    0.590000    1    
30    0.590000    6    
31    0.590000    4    
32    0.390000    0    
33    0.590000    5    
34    0.590000    0    
35    0.390000    0    
36    0.590000    1    
37    0.390000    0    
38    0.790000    0    
39    0.390000    0    
40    0.590000    0    
41    0.390000    0    
42    0.590000    5    
43    0.390000    0    
44    0.790000    0    
45    0.590000    0    
46    0.390000    0    
47    0.790000    0    
48    0.590000    0    
49    0.590000    0    
50    0.390000    0    
51    0.390000    0    
52    0.390000    0    
53    0.790000    0    
54    0.390000    0    
55    0.590000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.820000    0    
2    0.420000    0    
3    0.820000    0    
4    0.420000    0    
5    0.620000    0    
6    0.820000    0    
7    0.620000    0    
8    0.420000    0    
9    0.820000    0    
10    0.820000    0    
11    0.420000    0    
12    0.620000    0    
13    0.620000    0    
14    0.420000    0    
15    0.820000    0    
16    0.820000    0    
17    0.620000    0    
18    0.620000    0    
19    0.420000    0    
20    0.620000    0    
21    0.620000    4    
22    0.420000    0    
23    0.620000    0    
24    0.420000    0    
25    0.420000    0    
26    0.620000    3    
27    0.620000    0    
28    0.820000    0    
29    0.620000    0    
30    0.620000    4    
31    0.620000    3    
32    0.420000    0    
33    0.620000    6    
34    0.620000    0    
35    0.420000    0    
36    0.620000    0    
37    0.420000    0    
38    0.820000    0    
39    0.420000    0    
40    0.620000    0    
41    0.420000    0    
42    0.620000    6    
43    0.420000    0    
44    0.820000    0    
45    0.620000    0    
46    0.420000    0    
47    0.820000    1    
48    0.620000    0    
49    0.620000    0    
50    0.420000    0    
51    0.420000    0    
52    0.420000    0    
53    0.820000    0    
54    0.420000    0    
55    0.620000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.850000    0    
2    0.450000    0    
3    0.850000    0    
4    0.450000    0    
5    0.650000    0    
6    0.850000    0    
7    0.650000    0    
8    0.450000    0    
9    0.850000    0    
10    0.850000    0    
11    0.450000    0    
12    0.650000    0    
13    0.650000    0    
14    0.450000    0    
15    0.850000    0    
16    0.850000    0    
17    0.650000    0    
18    0.650000    0    
19    0.450000    0    
20    0.650000    0    
21    0.650000    1    
22    0.450000    0    
23    0.650000    0    
24    0.450000    0    
25    0.450000    0    
26    0.650000    0    
27    0.650000    0    
28    0.850000    0    
29    0.650000    0    
30    0.650000    1    
31    0.650000    0    
32    0.450000    0    
33    0.650000    2    
34    0.650000    0    
35    0.450000    0    
36    0.650000    0    
37    0.450000    0    
38    0.850000    0    
39    0.450000    0    
40    0.650000    0    
41    0.450000    0    
42    0.650000    2    
43    0.450000    0    
44    0.850000    0    
45    0.650000    0    
46    0.450000    0    
47    0.850000    0    
48    0.650000    0    
49    0.650000    0    
50    0.450000    0    
51    0.450000    0    
52    0.450000    0    
53    0.850000    0    
54    0.450000    0    
55    0.650000    0    

#Macrocel    #Threshold    #Rate[Hz]
1    0.880000    0    
2    0.480000    0    
3    0.880000    0    
4    0.480000    0    
5    0.680000    0    
6    0.880000    0    
